Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
2009-06-12,Albany,10.0,14.2,12.0,2.4,3.7,,,SW,W,30.0,7.0,77.0,82.0,1015.6,1016.9,7.0,7.0,13.0,12.0,Yes,Yes
2009-06-12,Richmond,-0.8,16.2,0.0,1.6,,ESE,17.0,,ESE,0.0,9.0,83.0,45.0,1024.8,1020.1,,,5.8,15.7,No,No
2009-06-12,Penrith,2.1,16.6,0.2,,,N,13.0,,NE,0.0,4.0,80.0,46.0,,,,,6.8,15.5,No,No
2009-06-12,Townsville,9.5,23.7,0.0,5.6,10.6,SE,35.0,SSE,NE,11.0,19.0,47.0,41.0,1021.3,1017.9,0.0,6.0,18.9,22.3,No,No
2009-06-12,SydneyAirport,6.3,17.6,0.0,3.0,9.4,WSW,39.0,WNW,W,15.0,7.0,57.0,34.0,1024.0,1019.8,1.0,7.0,10.0,17.2,No,No
2009-06-13,PerthAirport,4.8,17.6,0.0,1.4,8.3,SSW,33.0,NNE,SSW,9.0,19.0,78.0,49.0,1025.2,1024.8,7.0,1.0,10.3,16.3,No,No
2009-06-13,Walpole,7.4,14.3,1.2,,,SW,24.0,WNW,WNW,13.0,15.0,94.0,92.0,1023.4,1023.8,,,9.5,11.8,Yes,Yes
2009-06-13,MountGambier,6.5,13.2,1.4,2.2,3.4,NNE,48.0,NNE,N,24.0,30.0,82.0,68.0,1006.5,1003.3,7.0,7.0,7.7,12.0,Yes,Yes
2009-06-13,PearceRAAF,9.0,16.8,0.0,,8.3,S,35.0,ESE,SW,7.0,20.0,68.0,55.0,1024.8,1024.3,1.0,,11.3,16.5,No,No
2009-06-13,Moree,2.6,19.7,0.0,2.4,10.3,NNE,35.0,NNE,N,26.0,17.0,51.0,19.0,1020.9,1016.7,3.0,0.0,11.0,19.3,No,No
2009-06-13,Sydney,7.8,18.5,0.0,2.6,4.6,,,W,WNW,9.0,7.0,70.0,40.0,1017.7,1014.0,7.0,7.0,9.4,16.8,No,No
2009-06-13,Cairns,16.0,27.0,0.0,7.0,10.7,ESE,33.0,SSE,ESE,17.0,22.0,56.0,47.0,1017.3,1013.9,1.0,1.0,22.8,26.1,No,No
2009-06-13,Launceston,3.2,12.4,0.2,,,NNW,22.0,,NNW,0.0,11.0,98.0,83.0,1012.7,1010.3,,,7.4,11.4,No,Yes
2009-06-13,Witchcliffe,4.6,16.1,1.8,,,SW,28.0,,SSW,,11.0,99.0,50.0,1024.6,1024.9,,,11.4,16.0,Yes,No
2009-06-13,Albury,1.8,12.4,0.0,,,ENE,28.0,E,NE,4.0,15.0,86.0,60.0,1018.3,1013.0,,4.0,5.9,12.1,No,No
2009-06-13,NorfolkIsland,15.6,19.1,0.4,6.4,6.6,W,56.0,WSW,W,35.0,30.0,54.0,62.0,1015.6,1015.2,3.0,6.0,17.9,17.9,No,Yes
2009-06-13,NorahHead,8.7,19.1,0.0,,,N,31.0,NW,WNW,11.0,7.0,70.0,46.0,1017.8,1014.4,,,12.1,16.6,No,No
2009-06-13,Adelaide,8.9,16.3,3.0,,,NNW,54.0,N,NNW,15.0,26.0,74.0,65.0,1006.1,1003.8,,,11.3,15.7,Yes,No
2009-06-13,Melbourne,6.9,13.0,0.0,2.8,1.8,N,80.0,N,N,30.0,43.0,64.0,51.0,1013.6,1008.9,7.0,7.0,9.4,12.3,No,No
2009-06-13,MelbourneAirport,5.8,12.2,0.0,2.8,1.8,N,80.0,N,N,30.0,43.0,76.0,57.0,1013.7,1009.2,7.0,7.0,7.0,11.7,No,No
2009-06-13,Richmond,2.4,17.8,0.0,,,NNW,22.0,,N,0.0,11.0,99.0,49.0,1018.0,1014.0,,,6.0,14.6,No,No
2009-06-13,MountGinini,-1.6,2.2,0.0,,,WNW,52.0,WNW,NW,22.0,24.0,35.0,51.0,,,,,-1.4,0.9,No,No
2009-06-13,Mildura,5.0,17.0,0.0,1.8,6.5,NNE,39.0,NNE,NW,19.0,17.0,65.0,35.0,1011.0,1007.1,8.0,1.0,9.2,16.9,No,No
2009-06-13,AliceSprings,11.2,26.7,0.0,5.6,9.7,W,44.0,,SSW,0.0,9.0,31.0,17.0,1015.5,1012.1,2.0,3.0,16.5,26.1,No,No
2009-06-13,BadgerysCreek,1.9,17.0,0.0,,,NNE,17.0,,N,0.0,7.0,99.0,63.0,1017.7,1014.2,,,6.0,14.1,No,No
2009-06-13,Nuriootpa,6.6,14.5,3.4,2.0,7.0,NNW,54.0,NNE,NW,11.0,31.0,80.0,68.0,1006.9,1004.9,5.0,6.0,10.0,13.5,Yes,No
2009-06-13,SydneyAirport,7.6,20.1,0.0,2.6,4.6,WNW,31.0,NW,NNW,20.0,13.0,68.0,29.0,1017.4,1013.6,7.0,7.0,9.8,18.1,No,No
2009-06-13,Albany,10.4,15.5,4.2,1.4,6.2,,,SW,SSW,19.0,17.0,57.0,60.0,1022.6,1023.1,7.0,7.0,14.0,14.8,Yes,Yes
2009-06-13,Dartmoor,6.2,12.6,1.4,2.2,3.4,NNE,43.0,NNE,NNE,19.0,22.0,84.0,72.0,1007.1,1003.7,,,8.0,12.1,Yes,Yes
