Date,MinTemp,MaxTemp,Evaporation,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Temp9am,Temp3pm
2013-05-03,21.2,35.9,8.2,70.0,45.0,1013.0,1009.5,28.1,34.5
2013-05-04,21.5,35.3,6.6,78.0,37.0,1014.3,1010.7,27.7,34.0
2013-05-05,21.1,34.9,8.0,71.0,32.0,1013.4,1009.2,27.5,34.4
2013-05-06,20.5,35.3,7.0,72.0,27.0,1011.9,1008.4,27.6,34.6
2013-05-07,18.9,34.3,8.0,63.0,34.0,1012.1,1008.9,26.3,33.2
2013-05-08,15.7,33.7,7.6,71.0,40.0,1013.1,1009.1,24.0,32.1
2013-05-09,19.4,34.1,5.0,72.0,34.0,1013.8,1009.5,26.2,33.7
2013-05-10,21.4,34.9,4.0,80.0,44.0,1013.5,1009.5,26.0,33.1
2013-05-11,25.3,33.9,9.0,75.0,43.0,1013.2,1009.1,27.3,32.5
2013-05-12,19.5,34.6,5.2,70.0,36.0,1012.8,1010.2,27.0,33.9
2013-05-13,20.3,33.6,7.0,75.0,46.0,1013.8,1010.2,26.1,32.0
2013-05-14,20.3,33.4,7.4,61.0,45.0,1012.9,1008.9,23.3,30.2
2013-05-15,19.6,32.9,5.0,68.0,46.0,1012.1,1008.4,25.0,31.8
2013-05-16,22.4,32.1,6.0,72.0,58.0,1012.8,1009.8,26.8,31.2
2013-05-17,20.9,33.8,5.2,52.0,,1014.1,1010.1,24.0,32.5
2013-05-18,22.6,35.1,5.0,74.0,,1014.4,1010.4,27.6,
2013-05-19,22.1,34.4,4.8,70.0,51.0,1013.7,1010.0,26.8,32.8
2013-05-20,22.8,34.5,6.0,77.0,,1013.1,1009.7,26.8,33.3
2013-05-21,22.6,35.5,6.0,77.0,41.0,1013.1,1009.3,26.9,34.4
2013-05-22,23.2,34.9,6.0,77.0,49.0,1013.1,1009.0,27.5,34.3
2013-05-23,24.9,33.7,5.0,70.0,,1013.6,1010.1,27.2,32.1
2013-05-24,20.4,27.9,8.0,42.0,25.0,1016.5,1012.5,22.2,27.4
2013-05-25,14.8,27.1,8.0,44.0,31.0,1017.0,1013.4,19.3,26.1
2013-05-26,10.9,28.9,7.0,49.0,30.0,1016.0,1012.7,19.5,28.1
2013-05-27,16.9,31.1,5.2,42.0,31.0,1014.8,1011.4,24.6,30.1
2013-05-28,17.1,32.0,5.4,37.0,43.0,1014.9,1011.5,31.1,31.6
2013-05-29,19.6,,6.2,73.0,,1014.7,1010.9,25.3,32.0
2013-05-30,,32.3,,,,1015.3,1010.5,,31.5
2013-05-31,,33.6,11.0,66.0,37.0,1014.5,1010.2,25.3,32.5
2013-06-01,18.0,33.8,6.2,72.0,,1014.3,1009.3,25.0,
2013-06-02,17.1,33.3,6.4,62.0,32.0,1013.5,1009.3,26.0,32.6
2013-06-03,17.2,31.4,8.0,,,1014.7,1010.9,23.4,30.5
2013-06-04,13.8,30.5,7.0,50.0,,1015.0,1010.2,20.7,29.5
2013-06-05,17.1,32.5,5.4,,,1013.9,1009.3,24.6,31.4
2013-06-06,21.2,31.3,5.6,,,1014.1,1010.9,24.6,30.5
2013-06-07,21.0,33.2,5.8,,,1014.7,1011.3,25.0,32.4
2013-06-08,18.0,32.5,6.0,71.0,,1014.5,1011.1,24.4,
2013-06-09,,32.6,6.0,63.0,40.0,1012.9,1009.0,24.8,31.7
2013-06-10,16.2,32.1,6.6,,,1012.3,1009.3,,31.4
2013-06-11,16.5,34.0,5.6,72.0,,1012.2,1008.7,25.8,
2013-06-12,17.3,34.9,5.4,60.0,32.0,1011.6,1007.8,24.6,33.0
2013-06-13,17.5,33.3,6.0,59.0,,1012.0,1007.4,24.0,32.3
2013-06-14,16.5,31.4,7.0,65.0,,1012.6,1009.4,22.0,31.1
2013-06-15,12.8,28.8,8.0,39.0,,1015.4,1010.9,19.6,
2013-06-16,10.2,29.4,4.0,,22.0,1013.9,1009.5,20.5,29.0
2013-06-17,9.1,30.9,7.6,48.0,,1012.2,1008.7,18.5,30.1
2013-06-18,10.4,30.6,4.8,,,1013.2,1009.2,19.0,30.1
2013-06-19,13.1,30.5,5.2,69.0,,1014.3,1011.5,21.0,30.0
2013-06-20,20.0,27.7,6.1,42.0,,1014.7,1013.0,23.2,27.5
2013-06-21,20.6,30.2,7.0,31.0,,1016.3,1013.1,23.0,29.2
2013-06-22,20.5,29.7,8.0,43.0,,1016.5,1013.6,23.2,29.1
2013-06-23,15.5,30.1,5.2,38.0,32.0,1017.9,1013.7,21.4,29.5
2013-06-24,14.1,31.4,9.0,58.0,29.0,1017.5,1013.2,19.9,30.6
2013-06-25,13.6,32.7,4.8,53.0,,1016.9,1012.0,20.4,31.5
2013-06-26,13.6,33.5,6.2,47.0,26.0,1015.1,1010.3,22.0,32.2
2013-06-27,15.9,33.5,4.8,61.0,33.0,1013.6,1009.2,24.5,32.2
2013-06-28,15.4,33.2,5.0,51.0,16.0,1014.1,1010.7,22.7,32.5
2013-06-29,15.7,32.0,7.2,49.0,21.0,1017.2,1013.6,21.2,31.0
2013-06-30,16.0,29.2,7.2,35.0,28.0,1019.9,1015.2,21.2,29.0
2013-07-01,17.5,26.5,10.8,27.0,,1018.8,1014.6,19.8,25.8
2013-07-02,9.4,26.6,7.8,34.0,15.0,1019.0,1014.5,16.9,26.2
2013-07-03,7.9,28.3,6.2,63.0,25.0,1017.4,1012.6,17.0,27.2
2013-07-04,11.9,30.6,5.8,70.0,37.0,1015.4,1010.5,20.9,29.8
2013-07-05,15.2,31.1,4.0,47.0,,1014.5,1010.7,21.3,30.2
2013-07-06,15.4,32.4,5.4,64.0,35.0,1015.5,1011.7,21.3,31.8
2013-07-07,20.1,32.9,8.0,40.0,36.0,1015.7,1012.2,23.8,32.1
2013-07-08,18.6,32.9,6.0,70.0,30.0,1016.7,1012.9,23.5,32.5
2013-07-09,21.1,32.7,7.4,61.0,45.0,1016.0,1012.0,25.2,31.5
2013-07-10,17.4,32.5,7.8,73.0,56.0,1015.5,1011.5,22.8,30.5
2013-07-11,16.1,32.5,6.2,67.0,,1015.9,1011.9,22.5,31.2
2013-07-12,17.0,32.2,6.2,82.0,,1015.8,1011.9,22.8,30.9
2013-07-13,18.2,32.8,6.4,77.0,,1015.4,1011.6,23.6,
2013-07-14,15.2,32.8,6.0,,,1015.6,1011.6,22.6,32.0
2013-07-15,14.4,32.2,6.8,66.0,,1016.0,1011.9,22.2,31.0
2013-07-16,,32.5,7.2,67.0,,1015.6,1011.2,21.8,31.5
2013-07-17,12.9,32.1,7.0,61.0,22.0,1014.8,1009.6,21.8,31.2
2013-07-18,15.3,32.6,6.8,61.0,35.0,1014.0,1009.2,23.2,31.0
2013-07-19,16.8,33.6,5.0,68.0,29.0,1013.7,1009.3,24.3,32.0
2013-07-20,15.4,33.3,6.4,56.0,27.0,1013.2,1008.6,22.6,32.5
2013-07-21,17.5,30.9,7.2,40.0,,1014.4,1010.8,22.5,30.7
2013-07-22,18.5,31.4,6.4,,,1017.1,1014.0,23.1,30.8
2013-07-23,15.8,30.5,9.0,30.0,,1020.2,1016.6,21.1,29.6
2013-07-24,14.9,27.4,11.8,21.0,14.0,1020.2,1015.7,18.1,26.7
2013-07-25,7.2,27.9,5.6,22.0,10.0,1019.4,1015.0,17.7,26.5
2013-07-26,5.2,29.7,8.0,47.0,25.0,1017.6,1013.4,15.5,28.8
2013-07-27,9.9,32.3,4.4,40.0,30.0,1016.4,1012.0,18.4,31.0
2013-07-28,13.7,32.8,5.4,61.0,,1015.3,1011.5,21.8,32.1
2013-07-29,14.9,32.6,8.0,75.0,,1015.5,1011.4,20.1,32.0
2013-07-30,13.2,32.6,5.6,58.0,29.0,1014.7,1010.4,21.4,32.0
2013-07-31,13.4,31.5,6.8,,21.0,1015.5,1011.0,22.2,30.2
2013-08-01,11.1,31.0,8.0,47.0,,1014.8,1010.8,19.5,30.5
2013-08-02,11.0,32.3,6.0,49.0,,1016.5,1012.6,20.5,31.5
2013-08-03,11.1,30.5,10.0,21.0,12.0,1018.6,1014.0,21.6,29.9
2013-08-04,7.9,31.2,8.0,37.0,,1018.0,1013.5,18.2,30.2
2013-08-05,9.1,31.0,8.0,52.0,,1018.1,1013.3,18.8,31.0
2013-08-06,9.5,31.0,5.4,48.0,13.0,1017.1,1013.2,20.0,30.0
2013-08-07,8.9,31.6,8.0,49.0,10.0,1017.4,1012.6,18.1,31.0
2013-08-08,8.5,31.5,8.0,49.0,16.0,1016.5,1012.1,18.4,31.0
2013-08-09,7.9,32.1,7.0,39.0,13.0,1016.0,1010.9,19.9,31.4
2013-08-10,8.5,32.3,8.0,40.0,,1015.2,1011.0,19.3,32.0
2013-08-11,10.2,33.5,5.8,,,1014.8,1010.8,21.6,32.7
2013-08-12,11.3,34.6,6.8,64.0,16.0,1014.4,1009.7,24.0,33.7
2013-08-13,12.9,34.7,7.0,59.0,,1015.1,1010.7,23.0,33.6
2013-08-14,14.5,35.2,6.8,63.0,,1014.8,1010.7,23.8,34.5
2013-08-15,15.2,36.1,6.6,67.0,20.0,1015.5,1010.0,24.8,35.5
2013-08-16,18.5,35.7,6.4,67.0,31.0,1014.8,1009.5,26.5,34.8
2013-08-17,18.5,35.7,8.0,62.0,26.0,1014.1,1009.9,27.2,35.0
2013-08-18,16.9,35.6,6.8,55.0,24.0,1015.6,1010.9,25.4,35.0
2013-08-19,17.5,37.1,7.0,69.0,,1014.7,1009.1,26.0,37.0
2013-08-20,17.5,37.2,8.8,70.0,,1014.0,1009.3,25.0,36.0
2013-08-21,18.1,37.0,8.0,62.0,23.0,1013.7,1009.4,26.1,36.0
2013-08-22,20.6,33.3,7.8,56.0,38.0,1015.3,1011.3,24.7,32.0
2013-08-23,16.4,32.4,9.6,22.0,10.0,1017.6,1013.7,23.1,31.0
2013-08-24,11.8,31.3,9.4,44.0,10.0,1018.8,1013.7,21.3,30.4
2013-08-25,8.4,32.6,8.6,35.0,30.0,1018.1,1013.1,20.3,31.6
2013-08-26,15.5,34.0,7.8,,,1017.5,1012.6,23.5,33.7
2013-08-27,15.9,34.4,7.6,,,1017.6,1012.8,24.5,34.1
2013-08-28,14.4,35.0,8.0,59.0,18.0,1016.5,1011.4,24.3,34.0
2013-08-29,16.0,35.8,8.0,55.0,23.0,1016.1,1010.6,26.5,35.0
2013-08-30,18.3,35.6,8.0,69.0,29.0,1016.3,1011.5,27.0,34.3
2013-08-31,19.4,36.6,6.2,64.0,,1015.8,1011.1,27.4,35.0
2013-09-01,18.5,37.2,8.6,59.0,21.0,1016.5,1011.7,27.5,36.5
2013-09-02,15.3,34.6,10.4,45.0,23.0,1017.9,1012.5,25.5,34.0
2013-09-03,16.7,34.5,9.5,64.0,25.0,1017.4,1012.7,24.0,34.0
2013-09-04,17.2,33.6,10.7,60.0,27.0,1017.1,1012.7,23.5,32.8
2013-09-05,15.7,33.2,10.4,63.0,27.0,1017.1,1012.7,23.2,32.2
2013-09-06,15.7,33.3,8.8,61.0,51.0,1017.5,1012.4,23.6,31.6
2013-09-07,15.2,33.7,9.4,49.0,27.0,1016.9,1011.9,24.6,32.8
2013-09-08,17.9,34.9,10.0,45.0,21.0,1016.7,1010.8,25.2,33.9
2013-09-09,23.4,35.5,9.2,50.0,24.0,1016.1,1009.8,28.0,35.0
2013-09-10,20.8,36.0,8.0,73.0,32.0,1013.8,1008.7,27.1,35.0
2013-09-11,22.2,37.8,7.7,64.0,92.0,1014.2,1009.1,27.4,36.8
2013-09-12,21.4,37.9,8.0,63.0,21.0,1015.4,1009.2,28.3,36.9
2013-09-13,22.6,37.6,8.8,54.0,28.0,1014.5,1008.4,29.2,36.5
2013-09-14,22.5,38.2,8.0,70.0,24.0,1013.1,1007.2,28.5,38.0
2013-09-15,25.4,37.7,8.8,66.0,47.0,1013.1,1007.7,28.7,36.4
2013-09-16,23.9,38.0,8.0,66.0,27.0,1011.8,1006.4,28.7,36.7
2013-09-17,26.6,38.0,8.4,65.0,35.0,1011.3,1005.9,28.8,36.8
2013-09-18,26.1,36.3,8.0,59.0,40.0,1010.0,1006.6,30.0,33.2
2013-09-19,23.9,38.0,7.4,68.0,32.0,1010.9,1006.3,29.0,36.1
2013-09-20,25.1,39.4,5.8,39.0,22.0,1011.1,1006.5,31.9,39.0
2013-09-21,26.9,38.9,10.2,52.0,,1011.8,1007.6,29.0,
2013-09-22,25.4,33.6,8.0,65.0,47.0,1013.4,1009.1,27.0,31.1
2013-09-23,21.7,39.0,3.2,54.0,24.0,1012.6,1006.8,30.1,38.1
2013-09-24,24.0,38.9,8.0,50.0,20.0,1013.4,1008.3,28.5,38.0
2013-09-25,23.2,38.9,8.0,54.0,24.0,1014.1,1009.2,29.0,37.4
2013-09-26,21.0,38.6,9.6,64.0,,1013.5,1008.6,28.3,37.9
2013-09-27,21.2,37.9,9.0,56.0,31.0,1012.7,1007.3,29.0,37.0
2013-09-28,21.7,37.2,10.0,62.0,,1011.8,1006.9,28.5,
2013-09-29,22.5,38.1,8.0,61.0,34.0,1013.1,1006.8,29.3,37.8
2013-09-30,19.3,39.0,11.2,62.0,25.0,1013.0,1007.2,29.0,38.5
2013-10-01,21.0,39.5,9.8,61.0,25.0,1014.5,1008.6,29.0,39.2
2013-10-02,21.6,40.1,10.2,55.0,23.0,1013.9,1008.8,30.2,39.0
2013-10-03,26.9,38.4,10.6,63.0,36.0,1014.0,1008.4,30.3,35.3
2013-10-04,20.9,38.1,9.8,36.0,13.0,1014.0,1007.8,30.1,37.0
2013-10-05,18.9,38.5,12.8,56.0,13.0,1012.4,1006.4,28.5,38.0
2013-10-06,22.9,38.5,8.0,52.0,59.0,1012.1,1006.5,29.6,38.0
2013-10-07,24.8,39.0,8.6,48.0,21.0,1011.2,1006.4,31.0,38.4
2013-10-08,27.2,39.6,9.6,62.0,33.0,1012.1,1007.1,29.4,37.6
2013-10-09,25.9,41.5,8.0,39.0,21.0,1012.7,1006.8,31.7,40.8
2013-10-10,26.9,40.7,10.2,35.0,21.0,1012.4,1007.0,34.0,39.9
2013-10-11,24.6,39.5,12.0,52.0,21.0,1011.8,1006.6,30.1,39.2
2013-10-12,24.1,40.1,9.6,47.0,17.0,1011.8,1005.7,30.0,39.4
2013-10-13,26.4,40.8,12.0,57.0,23.0,1011.1,1006.1,30.5,40.0
2013-10-14,27.3,37.0,8.6,62.0,86.0,1014.0,1008.5,30.5,26.8
2013-10-15,23.5,35.5,6.6,64.0,37.0,1015.0,1010.4,29.0,35.0
2013-10-16,24.1,37.6,6.2,56.0,93.0,1014.7,1009.7,30.0,35.0
2013-10-17,25.2,,10.8,67.0,30.0,1013.5,1008.1,29.7,38.0
2013-10-18,,39.9,,,93.0,1013.1,1007.8,,35.0
2013-10-19,23.5,39.8,20.0,57.0,29.0,1013.1,1007.5,31.1,39.0
2013-10-20,26.3,40.8,8.6,60.0,,1012.1,1006.0,31.0,
2013-10-21,25.0,39.6,11.2,56.0,30.0,1012.0,1006.0,31.4,38.2
2013-10-22,27.5,40.0,8.0,58.0,66.0,1010.9,1006.3,31.3,38.0
2013-10-23,27.6,37.9,10.0,66.0,48.0,1011.3,1006.5,30.5,36.5
2013-10-24,24.7,39.3,9.4,63.0,38.0,1011.8,1006.8,30.2,36.0
2013-10-25,26.2,39.5,10.0,25.0,18.0,1013.9,1008.5,31.8,38.5
2013-10-26,23.0,41.3,9.4,48.0,8.0,1014.1,1008.5,32.0,41.0
2013-10-27,28.1,40.5,13.6,60.0,38.0,1013.7,1007.6,32.1,36.0
2013-10-28,24.9,39.0,12.0,58.0,23.0,1013.4,1008.1,31.2,38.3
2013-10-29,25.0,39.5,8.0,62.0,26.0,1013.9,1007.5,30.5,37.3
2013-10-30,25.6,39.6,8.8,53.0,27.0,1013.2,1007.4,31.8,39.1
2013-10-31,26.3,40.5,9.2,66.0,65.0,1012.6,1007.1,31.5,40.0
2013-11-01,24.4,40.9,12.0,55.0,16.0,1012.7,1007.5,31.5,40.0
2013-11-02,25.1,41.0,11.6,56.0,62.0,1012.7,1006.9,31.8,40.5
2013-11-03,26.9,,9.2,60.0,21.0,1011.9,1006.7,31.0,41.0
2013-11-04,,,,,32.0,1012.1,1007.2,,38.0
2013-11-05,,41.0,,,24.0,1012.2,1007.1,,39.6
2013-11-06,23.4,40.3,30.6,65.0,21.0,1012.2,1006.4,30.6,40.2
2013-11-07,25.0,40.3,12.0,62.0,26.0,1011.0,1005.1,29.8,38.8
2013-11-08,27.6,39.8,12.0,62.0,32.0,1010.6,1004.7,31.2,38.0
2013-11-09,27.7,40.8,11.2,56.0,26.0,1010.2,1005.1,32.5,40.0
2013-11-10,26.4,39.4,8.0,58.0,38.0,1010.4,1004.2,30.0,38.8
2013-11-11,24.4,38.6,10.6,70.0,45.0,1009.1,1003.3,29.1,33.0
2013-11-12,24.2,39.5,13.4,69.0,25.0,1008.8,1003.0,27.9,39.0
2013-11-13,24.6,36.5,8.4,70.0,,1009.5,1005.2,27.8,33.3
2013-11-14,24.5,38.8,6.6,85.0,68.0,1011.3,1006.2,29.5,35.0
2013-11-15,24.5,37.8,10.0,69.0,37.0,1010.8,1006.3,29.5,35.0
2013-11-16,26.7,40.0,10.0,64.0,23.0,1008.7,1003.7,30.8,40.0
2013-11-17,27.4,40.4,8.0,64.0,31.0,1007.9,1001.4,32.0,39.5
2013-11-18,23.1,39.0,14.0,64.0,99.0,1006.7,1001.1,30.4,37.1
2013-11-19,25.5,38.4,6.3,71.0,37.0,1008.4,1002.6,29.0,37.5
2013-11-20,25.8,34.5,8.0,77.0,84.0,1009.3,1005.5,27.0,26.0
2013-11-21,24.2,37.6,4.6,70.0,35.0,1007.7,1002.9,29.2,37.0
2013-11-22,26.0,35.7,8.0,69.0,87.0,1008.3,1004.6,29.6,25.7
2013-11-23,25.3,35.5,3.8,78.0,47.0,1007.9,1001.6,28.2,35.0
2013-11-24,25.1,29.5,5.4,83.0,92.0,1007.3,1004.3,27.8,26.0
2013-11-25,23.1,33.5,1.0,86.0,95.0,1005.3,1001.4,26.7,32.7
2013-11-26,24.0,36.7,4.0,83.0,54.0,1005.6,1000.4,28.8,36.4
2013-11-27,23.5,34.4,9.2,83.0,62.0,1007.1,1002.6,27.2,34.0
2013-11-28,25.2,,5.0,83.0,50.0,1007.3,1002.6,28.5,36.1
2013-11-29,,37.0,,,62.0,1007.6,1003.5,,35.1
2013-11-30,24.1,37.4,13.0,73.0,41.0,1008.2,1003.0,30.6,37.0
2013-12-01,22.7,36.9,11.4,75.0,48.0,1009.6,1005.1,28.3,35.8
2013-12-02,25.9,33.6,12.0,77.0,62.0,1010.3,1006.7,29.6,33.1
2013-12-03,24.1,35.0,2.8,84.0,86.0,1010.9,1006.5,27.0,34.0
2013-12-04,24.5,37.0,4.0,78.0,43.0,1008.5,1004.0,29.5,36.0
2013-12-05,23.5,34.7,8.8,94.0,59.0,1007.5,1004.0,25.5,33.0
2013-12-06,23.1,35.7,7.4,78.0,42.0,1009.7,1006.5,27.4,35.0
2013-12-07,24.9,37.7,8.0,64.0,63.0,1010.4,1007.0,31.0,36.0
2013-12-08,23.9,38.3,8.0,63.0,94.0,1010.0,1006.5,31.3,38.0
2013-12-09,25.7,36.5,8.0,76.0,43.0,1009.7,1005.5,29.9,36.0
2013-12-10,25.6,38.7,4.0,69.0,41.0,1007.8,1003.7,31.2,37.5
2013-12-11,27.6,38.6,8.0,82.0,50.0,1008.7,1004.2,30.7,38.0
2013-12-12,25.8,38.4,8.0,80.0,48.0,1008.1,1004.3,31.3,37.0
2013-12-13,26.7,38.6,8.9,64.0,80.0,1008.2,1004.2,31.3,34.0
2013-12-14,25.9,38.8,9.0,80.0,39.0,1009.7,1004.2,31.0,37.0
2013-12-15,25.5,38.7,7.6,64.0,32.0,1008.5,1004.3,29.6,38.0
2013-12-16,25.0,38.0,8.0,56.0,53.0,1008.5,1004.4,31.8,37.0
2013-12-17,22.7,37.0,10.4,71.0,61.0,1009.4,1004.6,29.1,36.2
2013-12-18,23.8,37.5,6.4,72.0,34.0,1009.8,1006.0,31.5,36.0
2013-12-19,22.7,38.2,6.2,71.0,51.0,1009.7,1006.0,28.9,38.2
2013-12-20,,37.0,9.6,73.0,45.0,1010.3,1005.8,29.9,36.6
2013-12-21,24.8,37.8,8.0,66.0,93.0,1009.3,1005.1,32.3,37.0
2013-12-22,25.4,37.3,7.2,76.0,100.0,1009.4,1004.6,29.0,35.0
2013-12-23,25.2,37.5,8.0,64.0,100.0,1009.3,1005.3,30.3,35.0
2013-12-24,26.0,35.1,8.0,76.0,98.0,1009.7,1004.1,29.9,34.0
2013-12-25,25.1,35.7,6.0,100.0,,1009.4,1004.3,27.4,30.9
2013-12-26,24.1,29.1,6.2,97.0,87.0,1010.1,1007.8,27.0,27.8
2013-12-27,24.7,,0.8,78.0,60.0,1008.9,1005.5,27.9,32.3
2013-12-28,,34.9,,,51.0,1009.2,1005.4,,34.0
2013-12-29,23.4,33.7,11.8,87.0,55.0,1010.0,1006.3,25.5,33.0
2013-12-30,24.7,37.2,4.0,75.0,100.0,1010.1,1006.8,30.0,36.0
2013-12-31,25.4,36.3,7.6,71.0,69.0,1009.8,1006.1,30.1,31.8
2014-01-01,24.9,37.8,6.2,72.0,65.0,1008.8,1005.3,29.9,32.1
2014-01-02,26.8,38.9,6.2,74.0,62.0,1009.9,1006.0,30.7,37.3
2014-01-03,27.8,37.3,8.0,75.0,100.0,1009.8,1005.3,30.5,36.0
2014-01-04,22.0,36.4,10.2,77.0,,1008.6,1004.5,27.0,
2014-01-05,24.6,36.9,7.4,67.0,43.0,1007.9,1004.3,29.0,36.0
2014-01-06,24.9,37.5,5.4,74.0,48.0,1009.1,1005.4,28.7,36.0
2014-01-07,20.5,38.2,6.0,46.0,17.0,1007.7,1003.8,29.5,38.0
2014-01-08,20.3,40.0,8.0,45.0,46.0,1006.0,1002.1,29.2,40.0
2014-01-09,20.0,40.6,9.4,96.0,24.0,1006.0,1001.9,29.0,39.5
2014-01-10,25.3,37.6,9.0,65.0,54.0,1008.9,1004.6,30.0,36.2
2014-01-11,24.0,35.4,6.6,64.0,69.0,1009.0,1004.8,30.4,30.1
2014-01-12,22.9,35.1,5.6,77.0,46.0,1006.9,1002.5,28.0,34.7
