Date,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm
2009-07-16,SSW,43.0,SSW,S,24.0,15.0
2009-07-17,S,37.0,SE,NE,9.0,20.0
2009-07-18,E,33.0,SSE,NE,7.0,17.0
2009-07-19,NE,33.0,S,ENE,7.0,20.0
2009-07-20,E,52.0,SSE,E,7.0,35.0
2009-07-21,SE,41.0,ESE,E,15.0,28.0
2009-07-22,E,44.0,SE,E,9.0,24.0
2009-07-23,NE,33.0,S,ENE,9.0,26.0
2009-07-24,ENE,31.0,ESE,ENE,2.0,22.0
2009-07-25,ENE,41.0,SSE,ENE,9.0,33.0
2009-07-26,ESE,41.0,S,ENE,9.0,28.0
2009-07-27,ENE,31.0,SE,ENE,9.0,26.0
2009-07-28,E,48.0,SW,ENE,6.0,28.0
2009-07-29,ENE,43.0,SSW,ENE,11.0,30.0
2009-07-30,E,39.0,S,ENE,9.0,31.0
2009-07-31,NE,41.0,SSW,ENE,7.0,28.0
2009-08-01,ENE,41.0,SSE,ENE,24.0,31.0
2009-08-02,E,43.0,S,ENE,9.0,30.0
2009-08-03,E,43.0,S,SE,11.0,28.0
2009-08-04,NE,39.0,SSW,ENE,11.0,30.0
2009-08-05,ESE,39.0,SSE,ENE,11.0,30.0
2009-08-06,E,39.0,SSE,ENE,7.0,31.0
2009-08-07,NE,39.0,SE,NE,17.0,30.0
2009-08-08,ENE,35.0,,ENE,0.0,28.0
2009-08-09,ENE,37.0,SE,ENE,7.0,22.0
2009-08-10,ENE,35.0,ESE,ENE,13.0,30.0
2009-08-11,NE,37.0,SE,NE,6.0,28.0
2009-08-12,NE,30.0,SE,NE,7.0,20.0
2009-08-13,NNE,33.0,WSW,N,7.0,15.0
2009-08-14,N,24.0,N,N,6.0,15.0
2009-08-15,ENE,30.0,SSE,ENE,9.0,17.0
2009-08-16,ENE,33.0,E,ENE,13.0,26.0
2009-08-17,ESE,31.0,SE,ENE,15.0,24.0
2009-08-18,ENE,37.0,SE,NE,15.0,28.0
2009-08-19,ENE,48.0,SE,ENE,15.0,35.0
2009-08-20,ENE,33.0,SE,ENE,19.0,28.0
2009-08-21,NE,31.0,E,NE,17.0,17.0
2009-08-22,NW,30.0,NW,N,11.0,13.0
2009-08-23,ENE,31.0,NNW,ENE,6.0,15.0
2009-08-24,NE,33.0,ENE,ENE,15.0,24.0
2009-08-25,ENE,31.0,WNW,ENE,6.0,20.0
2009-08-26,NNE,31.0,NE,NE,13.0,13.0
2009-08-27,ENE,33.0,ENE,ENE,19.0,24.0
2009-08-28,ENE,31.0,E,ENE,19.0,24.0
2009-08-29,NE,30.0,SSE,NE,11.0,19.0
2009-08-30,NE,33.0,SE,NE,11.0,20.0
2009-08-31,ENE,31.0,SSW,NE,9.0,20.0
2009-09-01,ENE,35.0,SE,NE,9.0,26.0
2009-09-02,ENE,31.0,ENE,NE,17.0,20.0
2009-09-03,ENE,46.0,ESE,ENE,20.0,33.0
2009-09-04,E,35.0,ESE,NE,20.0,24.0
2009-09-05,ENE,33.0,N,ENE,2.0,28.0
2009-09-06,NNE,35.0,W,N,6.0,20.0
2009-09-07,NNW,35.0,NNW,NNE,17.0,24.0
2009-09-08,NE,33.0,N,N,19.0,20.0
2009-09-09,SSW,33.0,SW,ENE,22.0,20.0
2009-09-10,ENE,33.0,SE,ENE,6.0,28.0
2009-09-11,ENE,39.0,SSE,ENE,6.0,31.0
2009-09-12,ENE,52.0,ESE,E,24.0,30.0
2009-09-13,ENE,39.0,SSE,ENE,15.0,30.0
2009-09-14,NE,37.0,ESE,ENE,15.0,31.0
2009-09-15,ENE,39.0,SE,ENE,17.0,30.0
2009-09-16,E,41.0,ESE,ENE,26.0,28.0
2009-09-17,ENE,39.0,S,ENE,9.0,31.0
2009-09-18,NE,41.0,E,ENE,26.0,31.0
2009-09-19,ENE,35.0,E,ENE,15.0,28.0
2009-09-20,NE,31.0,NE,NE,11.0,17.0
2009-09-21,NNE,39.0,NE,N,13.0,22.0
2009-09-22,NE,35.0,E,ENE,17.0,24.0
2009-09-23,N,30.0,NW,N,19.0,17.0
2009-09-24,S,44.0,SSE,ENE,26.0,31.0
2009-09-25,NE,39.0,ENE,NE,11.0,24.0
2009-09-26,ENE,33.0,ENE,ENE,13.0,26.0
2009-09-27,SSW,46.0,SSW,ENE,31.0,20.0
2009-09-28,NE,37.0,SW,ENE,7.0,28.0
2009-09-29,NNE,33.0,ESE,ENE,9.0,22.0
2009-09-30,NE,35.0,ENE,NE,24.0,24.0
2009-10-01,NE,39.0,E,ENE,20.0,30.0
2009-10-02,ENE,31.0,ENE,NE,7.0,20.0
2009-10-03,ENE,31.0,SSE,NNE,9.0,11.0
2009-10-04,S,37.0,SSW,ENE,17.0,17.0
2009-10-05,ENE,41.0,SSW,ENE,22.0,33.0
2009-10-06,ENE,37.0,NE,NE,20.0,28.0
2009-10-07,NNE,41.0,NE,NNE,24.0,20.0
2009-10-08,ENE,43.0,ESE,ENE,6.0,33.0
2009-10-09,ENE,46.0,ESE,ENE,26.0,31.0
2009-10-10,NE,44.0,ENE,ENE,24.0,30.0
2009-10-11,E,41.0,ENE,NE,28.0,30.0
2009-10-12,NNE,41.0,N,N,20.0,20.0
2009-10-13,NNE,37.0,N,NNE,19.0,17.0
2009-10-14,NW,33.0,NNW,N,20.0,19.0
2009-10-15,NE,33.0,SE,NE,9.0,24.0
2009-10-16,NE,33.0,S,NE,15.0,11.0
2009-10-17,ENE,50.0,SSW,ENE,17.0,41.0
2009-10-18,E,50.0,ESE,ENE,24.0,33.0
2009-10-19,E,57.0,ESE,E,33.0,41.0
2009-10-20,ENE,54.0,SE,ENE,30.0,35.0
2009-10-21,NE,46.0,ESE,ENE,26.0,35.0
2009-10-22,ENE,41.0,E,NE,19.0,28.0
2009-10-23,ENE,52.0,SE,ENE,26.0,35.0
2009-10-24,NE,43.0,E,ENE,24.0,33.0
2009-10-25,ENE,33.0,NE,ENE,15.0,26.0
2009-10-26,ENE,39.0,N,ENE,15.0,30.0
2009-10-27,E,37.0,E,NE,24.0,17.0
2009-10-28,ENE,43.0,ESE,ENE,24.0,31.0
2009-10-29,ESE,48.0,E,ENE,26.0,31.0
2009-10-30,E,48.0,ESE,ENE,28.0,33.0
2009-10-31,ESE,50.0,ESE,ENE,24.0,30.0
2009-11-01,ENE,48.0,ESE,ENE,22.0,35.0
2009-11-02,ENE,50.0,ESE,ENE,24.0,35.0
2009-11-03,ENE,48.0,E,ENE,19.0,33.0
2009-11-04,ENE,41.0,E,ENE,19.0,31.0
2009-11-05,NE,43.0,ENE,ENE,19.0,30.0
2009-11-06,ENE,54.0,ESE,ENE,24.0,31.0
2009-11-07,E,56.0,SE,ESE,17.0,28.0
2009-11-08,E,50.0,SE,E,26.0,26.0
2009-11-09,ENE,48.0,SE,ENE,20.0,39.0
2009-11-10,E,52.0,ESE,ENE,15.0,30.0
2009-11-11,ENE,63.0,SE,E,28.0,30.0
2009-11-12,E,52.0,SE,E,26.0,31.0
2009-11-13,NE,41.0,ESE,ENE,20.0,31.0
2009-11-14,NE,43.0,ENE,ENE,20.0,33.0
2009-11-15,NE,39.0,E,ENE,24.0,28.0
2009-11-16,NE,33.0,ENE,ENE,19.0,22.0
2009-11-17,NNE,33.0,NE,NNE,15.0,19.0
2009-11-18,N,31.0,NW,NNE,13.0,17.0
2009-11-19,NNE,35.0,NE,ENE,19.0,22.0
2009-11-20,ENE,37.0,E,ENE,20.0,28.0
2009-11-21,ENE,41.0,ENE,ENE,28.0,31.0
2009-11-22,ENE,39.0,ENE,ENE,22.0,31.0
2009-11-23,NE,35.0,ENE,N,22.0,24.0
2009-11-24,ENE,48.0,SE,ENE,17.0,33.0
2009-11-25,E,50.0,E,ENE,30.0,35.0
2009-11-26,NE,39.0,ENE,NE,24.0,28.0
2009-11-27,NE,37.0,E,ENE,11.0,28.0
2009-11-28,N,33.0,NE,NNE,15.0,19.0
2009-11-29,N,41.0,N,N,19.0,26.0
2009-11-30,N,43.0,SSW,N,17.0,24.0
2009-12-01,ENE,39.0,W,ENE,6.0,28.0
2009-12-02,N,37.0,N,N,13.0,24.0
2009-12-03,ENE,48.0,ENE,ENE,26.0,33.0
2009-12-04,E,48.0,ESE,ENE,28.0,35.0
2009-12-05,ENE,50.0,E,ENE,22.0,39.0
2009-12-06,E,41.0,SE,ENE,15.0,30.0
2009-12-07,ENE,46.0,E,ENE,24.0,31.0
2009-12-08,NE,46.0,E,ENE,19.0,35.0
2009-12-09,ENE,37.0,NE,ENE,17.0,26.0
2009-12-10,ENE,41.0,ENE,ENE,26.0,31.0
2009-12-11,ENE,39.0,ENE,ENE,20.0,30.0
2009-12-12,NE,41.0,NE,NE,17.0,28.0
2009-12-13,NE,43.0,E,ENE,19.0,31.0
2009-12-14,NE,41.0,ENE,ENE,20.0,33.0
2009-12-15,ESE,52.0,ESE,ENE,24.0,31.0
2009-12-16,ENE,50.0,ESE,ENE,22.0,35.0
2009-12-17,ENE,46.0,ESE,ENE,24.0,33.0
2009-12-18,NE,37.0,ESE,ENE,22.0,28.0
2009-12-19,NE,33.0,ENE,NE,17.0,20.0
2009-12-20,NNE,37.0,NE,NNE,13.0,19.0
2009-12-21,ENE,39.0,N,ENE,19.0,28.0
2009-12-22,ENE,41.0,NE,ENE,15.0,28.0
2009-12-23,ENE,39.0,NNE,ENE,13.0,30.0
2009-12-24,ENE,37.0,NNW,ENE,13.0,22.0
2009-12-25,ENE,35.0,ENE,NE,24.0,22.0
2009-12-26,SW,35.0,,N,0.0,15.0
2009-12-27,NNE,35.0,ENE,NNE,13.0,11.0
2009-12-28,ENE,35.0,,NE,0.0,26.0
2009-12-29,ENE,35.0,NE,ENE,11.0,28.0
2009-12-30,ENE,48.0,N,ENE,24.0,30.0
2009-12-31,ENE,48.0,E,ESE,9.0,19.0
2010-01-01,ENE,41.0,NE,ENE,19.0,22.0
2010-01-02,NE,35.0,NE,NE,17.0,17.0
2010-01-03,ENE,31.0,SE,NE,13.0,20.0
2010-01-04,NE,35.0,NE,ENE,9.0,26.0
2010-01-05,ENE,39.0,ESE,NE,13.0,24.0
2010-01-06,ENE,35.0,E,ENE,17.0,28.0
2010-01-07,ENE,30.0,,ENE,0.0,22.0
2010-01-08,SE,46.0,WSW,ENE,7.0,17.0
2010-01-09,ESE,54.0,ESE,SE,31.0,31.0
2010-01-10,ESE,56.0,SE,E,22.0,30.0
2010-01-11,ENE,48.0,ESE,E,26.0,35.0
2010-01-12,SE,46.0,ESE,E,19.0,31.0
2010-01-13,ENE,43.0,SE,ENE,15.0,28.0
2010-01-14,NE,33.0,ESE,ENE,13.0,24.0
2010-01-15,ENE,41.0,SE,ENE,17.0,28.0
2010-01-16,NE,37.0,SSW,ENE,13.0,30.0
2010-01-17,ENE,35.0,WNW,ENE,7.0,28.0
2010-01-18,N,33.0,NW,N,4.0,20.0
2010-01-19,NNW,30.0,NE,NE,15.0,13.0
2010-01-20,ENE,37.0,ESE,NE,19.0,26.0
2010-01-21,ENE,43.0,ESE,ENE,24.0,30.0
2010-01-22,E,46.0,SSE,E,15.0,31.0
2010-01-23,SE,44.0,SE,ENE,22.0,17.0
2010-01-24,ESE,74.0,SE,ESE,20.0,43.0
2010-01-25,ENE,59.0,E,NE,35.0,33.0
2010-01-26,NNE,48.0,ESE,NNE,19.0,13.0
2010-01-27,E,46.0,ESE,WNW,9.0,15.0
2010-01-28,ESE,35.0,SE,ESE,20.0,17.0
2010-01-29,ESE,44.0,NNE,SE,2.0,13.0
2010-01-30,NNE,81.0,E,NE,35.0,39.0
2010-01-31,N,65.0,NNW,N,24.0,24.0
2010-02-01,NNW,37.0,NNW,NNW,19.0,15.0
2010-02-02,NNW,28.0,NNW,N,19.0,15.0
2010-02-03,NNE,26.0,,N,0.0,19.0
2010-02-04,NE,26.0,ENE,NNE,7.0,13.0
2010-02-05,ENE,31.0,,ENE,0.0,24.0
2010-02-06,SW,37.0,ENE,NE,9.0,19.0
2010-02-07,ESE,44.0,SE,NE,11.0,22.0
2010-02-08,ENE,33.0,NE,ENE,11.0,19.0
2010-02-09,ENE,37.0,SE,ENE,15.0,13.0
2010-02-10,ENE,39.0,E,E,15.0,26.0
2010-02-11,SE,48.0,ESE,E,13.0,28.0
2010-02-12,ESE,37.0,ENE,SE,9.0,24.0
2010-02-13,E,43.0,ESE,SE,15.0,26.0
2010-02-14,ENE,31.0,S,NE,4.0,19.0
2010-02-15,ENE,30.0,,ENE,0.0,20.0
2010-02-16,N,28.0,NE,N,4.0,9.0
2010-02-17,NNE,28.0,SE,N,9.0,13.0
2010-02-18,NW,39.0,SSW,ENE,11.0,11.0
2010-02-19,ESE,41.0,SE,E,13.0,22.0
2010-02-20,ENE,41.0,SE,ENE,15.0,26.0
2010-02-21,ESE,41.0,ESE,ENE,17.0,28.0
2010-02-22,ENE,41.0,ESE,ENE,15.0,30.0
2010-02-23,ENE,35.0,W,ENE,9.0,26.0
2010-02-24,NE,31.0,ENE,NE,9.0,20.0
2010-02-25,ESE,54.0,ESE,NE,17.0,24.0
2010-02-26,E,54.0,SE,ESE,33.0,30.0
2010-02-27,NE,39.0,SSE,E,17.0,17.0
2010-02-28,ENE,28.0,SE,NNE,13.0,17.0
2010-03-01,N,33.0,NNE,N,9.0,17.0
2010-03-02,NNW,33.0,NW,N,11.0,22.0
2010-03-03,NE,26.0,SW,N,6.0,15.0
2010-03-04,WNW,26.0,W,N,7.0,13.0
2010-03-05,WSW,33.0,SSW,SW,17.0,20.0
2010-03-06,S,35.0,SSW,S,13.0,15.0
2010-03-07,NNE,26.0,,NE,0.0,17.0
2010-03-08,NNE,24.0,SSW,NE,2.0,17.0
2010-03-09,ESE,43.0,S,E,9.0,24.0
2010-03-10,ESE,35.0,SSW,E,9.0,17.0
2010-03-11,SSE,59.0,SSE,ENE,20.0,30.0
2010-03-12,SSE,61.0,SSE,ESE,22.0,22.0
2010-03-13,SE,48.0,SSE,SSE,22.0,15.0
2010-03-14,SSE,50.0,S,SE,22.0,17.0
2010-03-15,SE,48.0,SSE,SE,28.0,30.0
2010-03-16,SSE,39.0,SSE,SSE,6.0,26.0
2010-03-17,ESE,56.0,S,ESE,20.0,35.0
2010-03-18,SE,43.0,SSE,SE,22.0,24.0
2010-03-19,ESE,43.0,SSW,SE,30.0,31.0
2010-03-20,SSW,41.0,SSW,SSW,24.0,26.0
2010-03-21,WSW,52.0,NW,N,26.0,30.0
2010-03-22,ESE,46.0,NE,ESE,13.0,22.0
2010-03-23,ESE,41.0,SSW,ENE,9.0,28.0
2010-03-24,ESE,50.0,SE,E,17.0,22.0
