Date,MinTemp,MaxTemp,Evaporation,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Temp9am,Temp3pm
2008-10-11,10.1,22.6,3.4,64.0,46.0,1024.3,1019.8,14.2,19.0
2008-10-12,9.3,22.1,5.8,76.0,43.0,1016.2,1011.8,11.7,19.2
2008-10-13,11.5,16.9,6.0,35.0,35.0,1003.8,1010.4,15.7,14.6
2008-10-14,7.9,17.9,6.8,53.0,31.0,1019.3,1016.9,10.0,16.3
2008-10-15,9.3,17.1,5.0,42.0,35.0,1016.3,1018.3,14.1,15.6
2008-10-16,6.6,19.0,5.2,56.0,43.0,1020.9,1017.7,13.3,18.0
2008-10-17,9.3,19.3,3.8,65.0,55.0,1019.3,1020.3,12.2,15.9
2008-10-18,11.1,26.2,5.0,84.0,39.0,1019.3,1013.0,11.4,23.7
2008-10-19,11.4,18.9,4.0,61.0,20.0,1015.1,1017.3,13.8,17.6
2008-10-20,5.8,16.4,7.2,47.0,47.0,1025.1,1023.7,12.2,13.6
2008-10-21,5.5,14.1,6.6,47.0,77.0,1020.7,1020.8,11.3,8.4
2008-10-22,4.8,11.1,4.0,66.0,50.0,1031.9,1032.2,6.9,10.3
2008-10-23,2.1,18.0,2.6,59.0,36.0,1028.6,1023.3,9.3,17.0
2008-10-24,9.0,18.4,4.2,36.0,36.0,1017.1,1014.7,14.6,17.6
2008-10-25,8.5,24.5,4.0,64.0,62.0,1013.8,1008.4,14.5,17.6
2008-10-26,14.5,26.0,4.6,31.0,67.0,1004.9,1007.2,24.5,16.9
2008-10-27,12.0,30.6,6.4,48.0,49.0,1002.3,1000.1,20.9,21.1
2008-10-28,11.3,17.0,3.6,63.0,40.0,1017.4,1019.6,12.6,15.7
2008-10-29,4.8,16.7,4.4,50.0,46.0,1027.3,1022.8,11.5,15.9
2008-10-30,8.2,20.6,6.8,64.0,50.0,1016.9,1008.7,12.8,18.8
2008-10-31,12.6,15.7,2.6,92.0,55.0,1002.7,1008.3,13.4,14.9
2008-11-01,6.6,16.4,3.4,51.0,59.0,1023.3,1023.8,14.0,15.1
2008-11-02,8.2,19.3,5.2,64.0,57.0,1021.2,1016.0,14.8,17.3
2008-11-03,11.7,15.2,4.2,77.0,55.0,1010.1,1010.4,12.4,14.0
2008-11-04,4.9,16.5,6.8,46.0,35.0,1019.5,1016.4,10.1,15.6
2008-11-05,4.3,15.0,3.2,48.0,44.0,1013.2,1008.9,10.8,14.2
2008-11-06,9.6,15.2,5.2,72.0,91.0,1006.5,1005.6,11.3,12.3
2008-11-07,8.0,20.7,2.2,68.0,39.0,1008.9,1002.5,14.0,18.8
2008-11-08,12.2,18.6,4.2,49.0,45.0,984.6,991.6,16.2,16.6
2008-11-09,11.8,22.4,7.0,53.0,40.0,1007.4,1009.0,16.1,21.1
2008-11-10,13.7,23.5,7.8,54.0,32.0,1015.5,1016.2,17.5,22.2
2008-11-11,8.7,26.8,7.0,64.0,41.0,1019.6,1012.6,14.0,23.8
2008-11-12,12.7,18.4,5.8,81.0,61.0,1017.6,1018.0,13.1,14.8
2008-11-13,12.2,30.5,1.6,60.0,22.0,1008.9,1001.8,18.4,29.0
2008-11-14,13.0,18.7,9.2,48.0,60.0,1005.0,1005.2,18.1,16.8
2008-11-15,8.5,18.4,4.8,43.0,35.0,1006.7,1001.3,12.5,16.6
2008-11-16,5.1,15.9,7.4,51.0,39.0,1015.1,1016.5,9.8,14.3
2008-11-17,7.0,17.4,6.6,52.0,77.0,1017.7,1017.0,13.8,13.1
2008-11-18,9.2,19.1,3.2,69.0,64.0,1014.8,1013.8,14.5,15.8
2008-11-19,11.7,16.8,6.0,72.0,77.0,1017.1,1013.5,13.9,16.4
2008-11-20,13.9,16.6,2.8,97.0,91.0,1001.2,993.4,15.0,15.3
2008-11-21,7.9,19.1,3.4,51.0,88.0,994.4,991.5,14.3,11.8
2008-11-22,7.4,15.4,3.6,58.0,59.0,996.3,998.3,10.8,14.2
2008-11-23,9.5,15.9,2.0,64.0,53.0,1007.4,1005.8,11.7,14.9
2008-11-24,8.3,14.2,3.2,76.0,48.0,1009.3,1011.3,10.9,12.7
2008-11-25,7.6,14.5,4.2,60.0,59.0,1018.8,1019.3,12.0,12.9
2008-11-26,9.1,20.9,2.6,58.0,47.0,1016.6,1011.6,14.2,20.3
2008-11-27,10.9,18.3,7.6,48.0,90.0,1006.4,1002.6,16.3,13.9
2008-11-28,12.8,13.4,2.0,94.0,83.0,1001.5,1005.1,13.2,11.5
2008-11-29,8.8,12.8,1.8,60.0,66.0,1011.9,1010.8,10.0,10.8
2008-11-30,8.5,19.5,2.0,66.0,45.0,1003.8,998.6,12.4,17.3
2008-12-01,9.7,18.3,4.2,54.0,40.0,998.0,998.8,12.7,15.9
2008-12-02,8.6,18.7,8.2,57.0,33.0,998.0,998.4,12.8,18.3
2008-12-03,8.4,17.0,7.8,68.0,40.0,1001.3,1003.9,10.4,14.3
2008-12-04,5.0,19.5,4.4,49.0,39.0,1016.6,1014.7,11.7,17.0
2008-12-05,9.5,22.5,6.8,88.0,57.0,1008.6,1002.3,10.5,21.4
2008-12-06,9.8,22.6,3.2,49.0,54.0,1001.1,997.9,19.0,20.3
2008-12-07,9.6,19.1,6.2,44.0,38.0,1002.7,1004.3,13.6,17.4
2008-12-08,10.0,20.9,6.6,50.0,31.0,1010.4,1007.3,13.4,20.0
2008-12-09,10.1,20.3,4.4,52.0,37.0,1003.2,1000.6,14.7,19.2
2008-12-10,5.3,16.2,4.2,45.0,50.0,1012.7,1012.5,12.6,14.1
2008-12-11,7.6,16.8,4.2,45.0,60.0,1017.3,1016.9,15.0,13.8
2008-12-12,9.7,19.8,5.8,55.0,54.0,1013.5,1010.5,16.8,18.0
2008-12-13,13.9,15.7,7.6,91.0,85.0,1002.7,1000.9,14.1,14.8
2008-12-14,11.6,15.0,3.4,78.0,63.0,1006.5,1007.6,12.5,14.4
2008-12-15,6.4,18.3,4.8,56.0,48.0,1007.3,1004.7,13.6,17.9
2008-12-16,10.2,19.8,5.8,55.0,77.0,1005.1,1005.1,16.0,16.1
2008-12-17,9.2,15.9,4.6,57.0,54.0,1011.0,1009.8,12.2,14.5
2008-12-18,10.2,19.0,3.6,65.0,65.0,1005.2,1000.9,14.1,17.0
2008-12-19,10.1,18.2,4.6,52.0,46.0,1009.0,1011.7,12.4,15.1
2008-12-20,8.9,21.4,4.0,55.0,47.0,1017.7,1016.7,16.1,19.8
2008-12-21,10.1,20.7,7.6,64.0,64.0,1018.1,1015.5,16.6,19.0
2008-12-22,13.5,29.9,7.4,46.0,27.0,1006.6,996.6,19.3,28.4
2008-12-23,16.2,19.2,9.6,44.0,70.0,1009.3,1011.3,18.7,15.3
2008-12-24,11.6,25.4,8.0,61.0,31.0,1014.7,1008.7,16.0,24.3
2008-12-25,12.1,20.4,5.2,42.0,47.0,1013.0,1013.1,16.9,17.8
2008-12-26,12.2,22.9,6.8,59.0,47.0,1009.9,1007.9,14.9,18.7
2008-12-27,10.5,25.0,6.2,66.0,47.0,1004.0,998.8,14.3,22.3
2008-12-28,14.0,25.5,5.4,44.0,31.0,992.4,992.6,19.9,22.1
2008-12-29,11.6,20.5,9.8,38.0,34.0,998.7,999.4,15.6,19.0
2008-12-30,11.4,20.5,8.6,63.0,50.0,991.3,991.6,13.8,17.2
2008-12-31,8.6,19.8,6.2,42.0,28.0,994.9,994.6,12.9,19.6
2009-01-01,10.6,17.5,6.8,48.0,32.0,992.2,996.2,13.6,17.0
2009-01-02,7.1,16.1,7.4,45.0,61.0,1009.5,1013.0,12.3,12.7
2009-01-03,8.9,20.1,3.4,64.0,44.0,1017.2,1014.7,10.2,17.9
2009-01-04,8.5,22.9,5.4,47.0,40.0,1014.5,1011.3,15.9,20.4
2009-01-05,12.2,24.9,8.8,46.0,37.0,1004.5,1000.1,17.2,23.8
2009-01-06,15.3,26.0,7.2,38.0,33.0,1000.5,1000.5,20.2,24.3
2009-01-07,11.6,22.7,8.0,46.0,58.0,1005.5,1004.0,16.1,17.0
2009-01-08,8.9,17.8,6.2,45.0,44.0,1010.5,1013.7,12.7,14.6
2009-01-09,8.6,17.9,1.2,42.0,35.0,1021.1,1019.2,12.8,17.3
2009-01-10,10.6,24.2,5.0,48.0,47.0,1014.7,1011.3,16.5,18.0
2009-01-11,11.8,25.2,6.2,62.0,38.0,1009.4,1005.5,16.3,22.0
2009-01-12,12.9,20.1,5.6,54.0,53.0,1015.1,1017.0,17.5,17.7
2009-01-13,12.8,33.5,6.6,47.0,22.0,1011.4,1006.1,20.1,30.3
2009-01-14,17.8,25.9,10.4,53.0,61.0,1003.9,1007.3,21.7,19.5
2009-01-15,13.2,23.5,3.0,66.0,31.0,1006.6,1003.9,16.3,22.1
2009-01-16,9.4,15.8,6.6,64.0,49.0,1005.5,1008.6,10.4,14.5
2009-01-17,10.0,20.1,6.4,48.0,51.0,1021.4,1020.4,13.0,17.1
2009-01-18,9.5,23.3,3.6,51.0,38.0,1018.4,1016.5,16.2,22.2
2009-01-19,13.4,23.2,6.2,78.0,39.0,1013.5,1009.0,15.5,22.5
2009-01-20,12.2,28.4,2.8,83.0,48.0,1006.1,1000.8,14.5,22.3
2009-01-21,13.9,24.5,3.3,40.0,54.0,1007.1,1004.5,18.1,20.4
2009-01-22,14.8,28.4,9.6,39.0,44.0,987.2,985.3,21.5,22.6
2009-01-23,11.1,25.7,11.6,41.0,23.0,1002.3,999.8,16.3,23.8
2009-01-24,14.3,21.2,8.4,39.0,29.0,995.9,1002.8,17.8,19.4
2009-01-25,11.9,27.4,8.8,47.0,36.0,1013.5,1012.4,14.6,22.9
2009-01-26,14.5,22.3,7.2,47.0,57.0,1019.4,1022.4,19.5,18.3
2009-01-27,14.4,28.9,6.8,55.0,45.0,1019.1,1014.3,19.2,24.7
2009-01-28,14.6,23.7,9.0,70.0,58.0,1013.9,1012.4,19.6,21.9
2009-01-29,17.0,28.2,6.0,64.0,45.0,1011.7,1008.6,22.7,26.0
2009-01-30,21.8,31.1,4.8,56.0,70.0,1008.7,1011.1,25.4,21.7
2009-01-31,18.0,23.1,7.8,84.0,74.0,1015.8,1018.0,20.1,17.8
2009-02-01,12.2,20.5,4.6,58.0,43.0,1026.3,1023.4,14.4,19.8
2009-02-02,14.4,20.6,5.8,85.0,64.0,1016.2,1014.2,15.4,19.3
2009-02-03,11.5,20.1,4.4,70.0,57.0,1019.1,1017.1,13.8,18.9
2009-02-04,13.8,24.4,4.0,62.0,49.0,1013.4,1010.5,18.6,24.3
2009-02-05,16.3,30.1,6.8,47.0,34.0,1001.5,1002.3,21.9,28.0
2009-02-06,14.0,22.2,7.6,66.0,54.0,1011.2,1007.3,15.1,20.7
2009-02-07,14.9,26.0,6.6,83.0,59.0,1004.3,999.4,15.6,25.5
2009-02-08,15.2,23.3,4.4,34.0,31.0,1005.1,1007.4,17.9,20.9
2009-02-09,9.2,18.2,8.0,41.0,44.0,1015.6,1015.1,15.4,15.5
2009-02-10,8.6,17.3,3.8,54.0,75.0,1017.2,1017.4,12.4,11.9
2009-02-11,7.5,16.3,4.8,54.0,69.0,1019.4,1019.5,11.6,13.7
2009-02-12,8.6,16.3,3.2,56.0,51.0,1026.4,1027.9,12.2,15.0
2009-02-13,7.6,19.8,3.8,60.0,41.0,1032.9,1030.2,13.4,19.1
2009-02-14,9.8,20.6,5.6,60.0,52.0,1027.7,1024.6,15.8,19.0
2009-02-15,13.0,18.8,4.6,59.0,67.0,1023.6,1024.8,16.3,15.0
2009-02-16,11.8,19.5,4.2,65.0,50.0,1026.8,1024.6,14.5,19.2
2009-02-17,11.1,22.5,3.8,63.0,43.0,1023.0,1020.7,15.6,21.5
2009-02-18,12.2,23.2,5.2,63.0,63.0,1018.6,1015.5,18.0,20.9
2009-02-19,14.6,22.6,6.0,62.0,55.0,1011.3,1008.9,18.4,21.5
2009-02-20,14.6,19.8,4.0,75.0,68.0,1010.8,1010.7,17.2,19.3
2009-02-21,11.3,23.3,4.6,72.0,64.0,1016.4,1015.9,16.5,18.3
2009-02-22,9.9,18.9,3.8,57.0,45.0,1020.5,1018.4,14.5,18.2
2009-02-23,13.2,27.9,5.0,56.0,37.0,1011.8,1006.5,18.4,25.6
2009-02-24,10.4,16.8,9.6,84.0,87.0,1002.8,1006.1,13.1,14.3
2009-02-25,13.1,18.0,0.6,82.0,79.0,1017.2,1019.8,16.3,16.7
2009-02-26,13.2,19.7,2.4,84.0,61.0,1023.8,1022.2,14.1,18.6
2009-02-27,12.0,26.8,3.0,67.0,33.0,1014.7,1010.7,16.5,24.9
2009-02-28,13.9,20.1,5.0,85.0,68.0,1010.7,1010.4,16.7,18.4
2009-03-01,11.2,20.3,6.0,67.0,45.0,1012.2,1012.2,14.9,18.7
2009-03-02,12.7,19.2,5.0,71.0,75.0,1019.8,1018.1,13.6,16.4
2009-03-03,13.6,25.0,1.6,68.0,49.0,1007.5,999.1,18.9,24.2
2009-03-04,12.5,18.4,4.0,47.0,48.0,995.6,991.9,14.2,15.8
2009-03-05,9.0,13.7,7.4,69.0,68.0,1008.8,1012.1,10.5,11.5
2009-03-06,10.1,19.9,3.4,59.0,42.0,1011.2,1008.7,12.0,18.8
2009-03-07,11.9,16.9,4.4,60.0,44.0,1007.7,1008.4,14.1,15.9
2009-03-08,10.9,16.7,4.0,51.0,52.0,1020.7,1022.1,13.0,15.2
2009-03-09,8.2,17.9,4.6,66.0,50.0,1024.7,1022.7,13.1,16.7
2009-03-10,11.7,17.7,5.6,76.0,56.0,1026.0,1025.5,13.0,17.0
2009-03-11,12.3,21.0,3.8,75.0,61.0,1027.2,1024.3,16.1,19.8
2009-03-12,11.6,23.1,4.6,78.0,45.0,1021.0,1017.9,15.2,22.0
2009-03-13,14.9,25.3,5.8,66.0,45.0,1015.3,1012.5,19.2,24.9
2009-03-14,13.8,22.3,3.8,78.0,78.0,1007.1,1002.5,16.8,16.9
2009-03-15,11.7,20.4,6.4,65.0,38.0,1000.0,999.5,13.0,19.5
2009-03-16,10.8,19.7,3.6,88.0,66.0,1000.2,1001.8,11.9,16.7
2009-03-17,11.9,19.9,2.2,58.0,60.0,1011.4,1011.9,16.2,18.3
2009-03-18,11.1,17.6,2.4,63.0,56.0,1014.0,1011.9,13.3,16.6
2009-03-19,13.2,26.5,2.8,63.0,40.0,1009.6,1008.8,16.6,23.5
2009-03-20,14.1,20.2,4.8,82.0,62.0,1017.2,1015.5,15.4,19.9
2009-03-21,11.4,24.0,3.0,82.0,51.0,1012.9,1009.0,13.8,23.7
2009-03-22,13.8,19.4,2.0,91.0,83.0,1011.9,1013.1,15.8,17.3
2009-03-23,12.4,16.1,3.0,84.0,72.0,1017.1,1016.4,12.8,15.3
2009-03-24,11.3,21.7,3.0,76.0,58.0,1018.7,1016.7,14.2,20.3
2009-03-25,14.2,21.1,2.6,82.0,59.0,1014.6,1013.2,16.0,20.2
2009-03-26,11.5,20.4,2.4,67.0,54.0,1010.8,1011.3,14.8,15.6
2009-03-27,10.8,18.9,5.2,54.0,40.0,1021.3,1019.9,13.8,18.8
2009-03-28,13.7,24.5,7.8,54.0,30.0,1016.4,1013.3,14.6,22.6
2009-03-29,14.5,20.0,5.0,54.0,32.0,1016.8,1021.1,17.0,19.9
2009-03-30,11.3,15.4,3.0,68.0,51.0,1032.1,1032.6,12.1,14.9
2009-03-31,11.5,17.0,0.8,86.0,72.0,1033.3,1030.6,12.6,16.0
2009-04-01,12.6,24.2,2.0,71.0,48.0,1028.3,1025.1,16.9,22.8
2009-04-02,14.2,24.7,5.2,78.0,51.0,1021.6,1018.1,15.7,23.8
2009-04-03,15.7,21.4,4.0,68.0,82.0,1009.5,1007.6,18.6,15.7
2009-04-04,10.3,17.0,0.4,63.0,42.0,1015.9,1015.1,12.7,15.8
2009-04-05,12.5,16.1,6.4,54.0,42.0,1005.9,1007.5,16.0,12.3
2009-04-06,5.2,14.8,2.6,58.0,48.0,1015.9,1015.8,8.7,12.4
2009-04-07,8.6,16.9,2.2,68.0,67.0,1022.9,1023.3,13.6,14.5
2009-04-08,6.9,16.1,1.2,71.0,63.0,1027.3,1025.2,13.1,15.5
2009-04-09,10.0,21.1,2.8,71.0,53.0,1023.0,1018.0,13.4,18.2
2009-04-10,12.0,19.4,3.0,56.0,78.0,1016.7,1017.3,14.0,14.9
2009-04-11,10.5,20.4,2.6,82.0,60.0,1025.7,1021.5,12.3,18.3
2009-04-12,9.4,18.0,2.2,83.0,43.0,1018.7,1017.2,11.2,17.8
2009-04-13,11.2,20.2,2.6,49.0,43.0,1020.0,1018.8,16.5,19.2
2009-04-14,8.1,24.6,2.8,67.0,28.0,1012.5,1005.0,11.9,23.7
2009-04-15,11.0,14.6,4.6,88.0,53.0,989.7,997.3,11.1,11.7
2009-04-16,7.2,18.1,5.8,59.0,51.0,1001.1,998.9,11.2,15.7
2009-04-17,11.2,19.3,3.8,59.0,56.0,1008.6,1011.3,15.7,16.8
2009-04-18,13.1,20.0,3.2,67.0,75.0,1018.2,1019.7,15.2,16.3
2009-04-19,8.5,14.8,2.2,74.0,61.0,1028.5,1027.3,11.5,14.0
2009-04-20,6.1,15.0,2.0,76.0,63.0,1028.5,1025.9,11.3,14.6
2009-04-21,6.7,16.1,1.0,78.0,65.0,1027.7,1026.3,12.5,15.4
2009-04-22,7.7,20.9,1.4,90.0,56.0,1027.6,1024.0,10.0,18.1
2009-04-23,8.4,20.5,1.8,76.0,44.0,1019.6,1015.1,11.4,19.5
2009-04-24,11.4,18.8,3.4,64.0,60.0,1001.3,994.6,16.2,18.4
2009-04-25,10.7,12.2,0.6,90.0,83.0,994.6,992.2,11.5,11.5
2009-04-26,8.9,15.9,0.6,55.0,48.0,982.9,981.2,11.7,12.6
2009-04-27,5.8,11.5,5.0,59.0,49.0,1003.9,1005.5,7.5,9.7
2009-04-28,4.1,11.3,2.0,48.0,55.0,1016.0,1018.9,8.8,10.2
2009-04-29,1.7,11.1,0.8,79.0,49.0,1025.2,1024.1,4.3,10.1
2009-04-30,1.3,14.4,2.0,77.0,39.0,1023.5,1019.4,4.0,14.2
2009-05-01,4.0,15.7,1.0,77.0,48.0,1016.0,1016.3,10.8,14.5
2009-05-02,10.2,18.4,3.6,74.0,51.0,1022.0,1020.3,12.8,17.8
2009-05-03,7.2,18.1,0.8,66.0,57.0,1023.2,1021.0,12.4,16.3
2009-05-04,12.3,14.3,3.8,53.0,33.0,1022.8,1026.6,12.7,13.8
2009-05-05,4.2,15.4,1.2,66.0,55.0,1030.3,1026.3,8.6,12.8
