Date,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm
2009-02-12,SE,35.0,SE,SE,19.0,19.0
2009-02-13,ESE,46.0,S,SSE,17.0,24.0
2009-02-14,ESE,35.0,S,E,19.0,20.0
2009-02-15,E,48.0,S,E,13.0,24.0
2009-02-16,E,44.0,S,E,19.0,28.0
2009-02-17,ENE,37.0,SSE,E,20.0,22.0
2009-02-18,S,35.0,SSE,SE,19.0,20.0
2009-02-19,SW,37.0,,WSW,0.0,17.0
2009-02-20,S,24.0,,NNE,0.0,7.0
2009-02-21,ENE,44.0,WNW,WNW,2.0,7.0
2009-02-22,NE,35.0,NE,N,2.0,17.0
2009-02-23,NNW,44.0,N,N,7.0,20.0
2009-02-24,WNW,54.0,NW,W,7.0,26.0
2009-02-25,ESE,52.0,SE,NNW,7.0,13.0
2009-02-26,S,35.0,S,NNE,22.0,13.0
2009-02-27,NE,30.0,E,N,7.0,6.0
2009-02-28,WSW,54.0,,W,0.0,24.0
2009-03-01,ENE,39.0,ENE,N,11.0,15.0
2009-03-02,ENE,33.0,E,NNE,11.0,13.0
2009-03-03,NW,19.0,ENE,WSW,6.0,9.0
2009-03-04,WSW,50.0,NW,NW,28.0,24.0
2009-03-05,WSW,35.0,WNW,WSW,13.0,17.0
2009-03-06,N,39.0,SSW,N,13.0,19.0
2009-03-07,N,33.0,SW,NNE,4.0,15.0
2009-03-08,ENE,41.0,E,NE,13.0,19.0
2009-03-09,NNW,37.0,,N,0.0,13.0
2009-03-10,E,35.0,,ENE,0.0,19.0
2009-03-11,E,37.0,S,NE,4.0,17.0
2009-03-12,SSE,30.0,SE,WNW,4.0,13.0
2009-03-13,N,28.0,NNW,N,4.0,15.0
2009-03-14,WNW,35.0,NE,NNE,6.0,9.0
2009-03-15,WNW,41.0,N,NW,17.0,22.0
2009-03-16,WNW,39.0,,WNW,0.0,24.0
2009-03-17,NE,30.0,WSW,WNW,2.0,7.0
2009-03-18,N,31.0,NW,NNW,7.0,13.0
2009-03-19,NW,30.0,,NW,0.0,13.0
2009-03-20,ENE,35.0,NW,NNE,4.0,11.0
2009-03-21,ENE,33.0,,NNW,0.0,9.0
2009-03-22,WNW,39.0,W,WNW,6.0,19.0
2009-03-23,N,39.0,,NW,0.0,20.0
2009-03-24,WNW,44.0,,WNW,0.0,22.0
2009-03-25,NW,50.0,,WNW,0.0,31.0
2009-03-26,W,50.0,W,WSW,4.0,13.0
2009-03-27,E,35.0,ENE,NNW,11.0,11.0
2009-03-28,N,28.0,E,NNW,4.0,15.0
2009-03-29,ENE,33.0,SW,SE,2.0,11.0
2009-03-30,E,37.0,NNW,E,6.0,15.0
2009-03-31,ESE,43.0,SSE,ESE,20.0,20.0
2009-04-01,SE,37.0,S,E,17.0,20.0
2009-04-02,NE,28.0,SSW,ENE,9.0,11.0
2009-04-03,W,59.0,E,NW,6.0,20.0
2009-04-04,S,30.0,S,NW,13.0,6.0
2009-04-05,NW,37.0,NW,WNW,9.0,22.0
2009-04-06,ENE,30.0,NE,NW,6.0,15.0
2009-04-07,S,31.0,S,SSE,20.0,13.0
2009-04-08,ENE,20.0,SSW,NNW,6.0,6.0
2009-04-09,NNW,28.0,SSW,NNW,7.0,11.0
2009-04-10,NNW,26.0,,N,0.0,15.0
2009-04-11,N,41.0,NW,NNE,7.0,13.0
2009-04-12,NNW,24.0,NW,NNW,7.0,11.0
2009-04-13,E,28.0,,ENE,0.0,17.0
2009-04-14,WSW,39.0,WSW,E,2.0,6.0
2009-04-15,W,69.0,N,NW,11.0,35.0
2009-04-16,NE,37.0,SE,NNW,2.0,20.0
2009-04-17,ENE,28.0,SSW,NW,4.0,11.0
2009-04-18,SE,30.0,W,SSE,2.0,9.0
2009-04-19,S,46.0,SSE,S,22.0,22.0
2009-04-20,S,46.0,S,S,22.0,17.0
2009-04-21,SSE,37.0,S,ESE,17.0,20.0
2009-04-22,ESE,30.0,SSW,ESE,13.0,17.0
2009-04-23,NNE,20.0,ENE,N,7.0,6.0
2009-04-24,NNW,48.0,,N,0.0,13.0
2009-04-25,WNW,41.0,NW,NW,20.0,17.0
2009-04-26,NW,65.0,WNW,NW,26.0,30.0
2009-04-27,WNW,33.0,NNW,NW,13.0,13.0
2009-04-28,WNW,35.0,WNW,W,15.0,17.0
2009-04-29,SSE,28.0,S,N,15.0,11.0
2009-04-30,SSW,31.0,SSW,WNW,17.0,4.0
2009-05-01,NNW,26.0,,N,0.0,13.0
2009-05-02,WSW,17.0,,E,0.0,2.0
2009-05-03,WSW,20.0,WSW,NNW,2.0,9.0
2009-05-04,WNW,15.0,W,ENE,2.0,4.0
2009-05-05,NNE,20.0,,NNW,0.0,11.0
2009-05-06,NW,17.0,W,N,6.0,7.0
2009-05-07,SW,20.0,,,0.0,0.0
2009-05-08,S,31.0,SSW,WSW,13.0,7.0
2009-05-09,SSE,37.0,NW,NW,4.0,11.0
2009-05-10,S,31.0,SSE,E,20.0,13.0
2009-05-11,N,26.0,N,W,4.0,9.0
2009-05-12,NW,20.0,NW,NNW,2.0,11.0
2009-05-13,WNW,37.0,WNW,WNW,7.0,24.0
2009-05-14,WNW,46.0,NW,WNW,20.0,24.0
2009-05-15,WSW,56.0,WNW,WNW,26.0,28.0
2009-05-16,W,52.0,WNW,NW,22.0,20.0
2009-05-17,NW,17.0,,WNW,0.0,9.0
2009-05-18,ENE,20.0,,E,0.0,11.0
2009-05-19,ENE,26.0,W,NNE,4.0,13.0
2009-05-20,ESE,31.0,S,ESE,6.0,22.0
2009-05-21,ESE,37.0,S,SE,13.0,24.0
2009-05-22,SE,39.0,SE,SE,20.0,19.0
2009-05-23,ESE,31.0,SSE,ESE,19.0,20.0
2009-05-24,E,24.0,,NE,0.0,11.0
2009-05-25,NW,28.0,,NNW,0.0,13.0
2009-05-26,N,24.0,ENE,N,9.0,15.0
2009-05-27,N,20.0,,NNW,0.0,13.0
2009-05-28,SSE,35.0,SE,NW,7.0,7.0
2009-05-29,SSE,44.0,SSE,SSE,20.0,24.0
2009-05-30,SSE,44.0,SSE,SSE,24.0,19.0
2009-05-31,S,31.0,S,ESE,13.0,17.0
2009-06-01,ESE,20.0,NNW,E,4.0,11.0
2009-06-02,ENE,26.0,,NE,0.0,15.0
2009-06-03,ENE,19.0,,W,0.0,7.0
2009-06-04,ESE,13.0,SW,,7.0,0.0
2009-06-05,SSW,17.0,NW,N,6.0,9.0
2009-06-06,NNW,33.0,NNW,NNW,7.0,19.0
2009-06-07,NW,31.0,N,NW,13.0,15.0
2009-06-08,W,43.0,NW,WNW,13.0,17.0
2009-06-09,NNW,39.0,WNW,WNW,19.0,13.0
2009-06-10,WSW,44.0,WSW,WSW,20.0,20.0
2009-06-11,W,19.0,S,NW,4.0,6.0
2009-06-12,N,15.0,SW,NW,6.0,7.0
2009-06-13,N,28.0,NNE,N,6.0,15.0
2009-06-14,N,30.0,,NNW,0.0,17.0
2009-06-15,NW,20.0,SSW,NW,2.0,15.0
2009-06-16,SSE,43.0,SSE,S,20.0,17.0
2009-06-17,NE,17.0,,ENE,0.0,6.0
2009-06-18,ESE,41.0,W,S,6.0,13.0
2009-06-19,ESE,33.0,NW,NNE,6.0,11.0
2009-06-20,NE,28.0,,NNE,0.0,2.0
2009-06-21,N,11.0,,,0.0,0.0
2009-06-22,NNW,19.0,ENE,NW,4.0,6.0
2009-06-23,ENE,15.0,,NW,0.0,7.0
2009-06-24,SSW,26.0,E,NNW,9.0,9.0
2009-06-25,,,,NW,0.0,24.0
2009-06-26,NNW,20.0,,N,,7.0
2009-06-27,NE,13.0,,WSW,0.0,6.0
2009-06-28,WNW,28.0,,NW,0.0,15.0
2009-06-29,NW,31.0,NNW,NNW,15.0,13.0
2009-06-30,WNW,44.0,,NNW,0.0,22.0
2009-07-01,NW,56.0,WNW,WNW,24.0,20.0
2009-07-02,WNW,44.0,WNW,WNW,24.0,22.0
2009-07-03,W,44.0,W,WSW,17.0,20.0
2009-07-04,WSW,48.0,,WNW,0.0,22.0
2009-07-05,NW,30.0,SE,NNW,2.0,15.0
2009-07-06,WNW,17.0,,NNW,0.0,9.0
2009-07-07,SE,37.0,SSE,SSE,19.0,9.0
2009-07-08,S,20.0,,SW,0.0,9.0
2009-07-09,E,24.0,,ENE,0.0,9.0
2009-07-10,E,22.0,ENE,SW,2.0,7.0
2009-07-11,N,22.0,,N,0.0,13.0
2009-07-12,NW,43.0,NNW,NW,19.0,20.0
2009-07-13,NW,43.0,NW,WNW,15.0,24.0
2009-07-14,NW,33.0,N,NW,13.0,19.0
2009-07-15,SE,17.0,WSW,WNW,7.0,4.0
2009-07-16,SSE,31.0,,SSE,0.0,15.0
2009-07-17,SSE,30.0,SSE,,15.0,0.0
2009-07-18,NW,35.0,,NW,0.0,19.0
2009-07-19,NW,33.0,NW,WNW,13.0,19.0
2009-07-20,NNW,39.0,N,NNW,13.0,19.0
2009-07-21,NW,30.0,,NNW,0.0,15.0
2009-07-22,N,54.0,NW,WNW,13.0,24.0
2009-07-23,S,28.0,W,S,4.0,11.0
2009-07-24,N,30.0,,NNW,0.0,19.0
2009-07-25,N,30.0,,NNW,0.0,15.0
2009-07-26,N,28.0,,NNW,0.0,15.0
2009-07-27,NNW,33.0,,NW,0.0,13.0
2009-07-28,NW,33.0,N,WSW,11.0,20.0
2009-07-29,NW,35.0,ENE,NW,9.0,22.0
2009-07-30,W,35.0,,W,0.0,15.0
2009-07-31,WNW,41.0,NW,W,11.0,24.0
2009-08-01,WNW,39.0,,NW,0.0,22.0
2009-08-02,NW,33.0,WSW,NNW,6.0,19.0
2009-08-03,W,50.0,WNW,SSE,28.0,20.0
2009-08-04,WNW,39.0,,W,0.0,20.0
2009-08-05,WNW,26.0,WSW,NW,2.0,13.0
2009-08-06,N,30.0,ESE,NW,6.0,17.0
2009-08-07,WNW,67.0,NNE,WNW,13.0,22.0
2009-08-08,S,26.0,SW,NNW,7.0,13.0
2009-08-09,NNE,17.0,W,N,4.0,7.0
2009-08-10,N,22.0,,W,0.0,7.0
2009-08-11,WNW,33.0,ESE,W,15.0,11.0
2009-08-12,NW,37.0,NNW,WNW,7.0,22.0
2009-08-13,W,33.0,E,W,11.0,15.0
2009-08-14,W,28.0,WNW,NW,2.0,15.0
2009-08-15,NNW,30.0,,NW,0.0,20.0
2009-08-16,N,41.0,WNW,NW,4.0,11.0
2009-08-17,WNW,48.0,WNW,W,24.0,22.0
2009-08-18,WNW,20.0,WSW,N,6.0,9.0
2009-08-19,NNW,30.0,,N,0.0,15.0
2009-08-20,N,31.0,,NNW,0.0,17.0
2009-08-21,NW,50.0,NNW,N,9.0,17.0
2009-08-22,N,35.0,NNE,NNW,13.0,15.0
2009-08-23,NNW,43.0,NNW,NW,15.0,20.0
2009-08-24,WNW,41.0,NNW,NNW,15.0,19.0
2009-08-25,W,83.0,NW,WNW,17.0,31.0
2009-08-26,WNW,61.0,WNW,NW,24.0,24.0
2009-08-27,WNW,43.0,N,NW,11.0,22.0
2009-08-28,WNW,41.0,NW,W,13.0,19.0
2009-08-29,WNW,57.0,NNE,N,9.0,13.0
2009-08-30,W,63.0,W,W,28.0,26.0
2009-08-31,WNW,41.0,NW,NW,26.0,20.0
2009-09-01,ESE,48.0,NNW,NNW,7.0,15.0
2009-09-02,N,22.0,,N,0.0,13.0
2009-09-03,NNW,37.0,WSW,NNW,7.0,20.0
2009-09-04,WNW,46.0,NNW,NW,11.0,26.0
2009-09-05,NW,31.0,,WNW,0.0,19.0
2009-09-06,NW,28.0,WNW,NNW,4.0,15.0
2009-09-07,W,15.0,,E,0.0,7.0
2009-09-08,WNW,39.0,W,NW,6.0,20.0
2009-09-09,WNW,41.0,NNW,WNW,15.0,24.0
2009-09-10,NW,37.0,NNW,NW,13.0,20.0
2009-09-11,N,35.0,WNW,NNE,2.0,19.0
2009-09-12,N,33.0,N,NNW,13.0,20.0
2009-09-13,NW,52.0,NNW,NW,17.0,24.0
2009-09-14,NE,31.0,N,N,11.0,19.0
2009-09-15,N,35.0,WSW,NNW,7.0,17.0
2009-09-16,NE,28.0,SW,SW,7.0,7.0
2009-09-17,WNW,50.0,WSW,NW,6.0,19.0
2009-09-18,N,26.0,ENE,S,6.0,13.0
2009-09-19,NW,43.0,NNE,NNW,7.0,22.0
2009-09-20,NW,54.0,NE,WNW,9.0,33.0
2009-09-21,ENE,39.0,N,N,7.0,17.0
2009-09-22,WNW,41.0,NNW,NNW,22.0,17.0
2009-09-23,NW,50.0,NW,WNW,22.0,17.0
2009-09-24,W,43.0,WNW,W,26.0,28.0
2009-09-25,NW,57.0,NW,NNW,6.0,24.0
2009-09-26,WNW,63.0,NW,WNW,31.0,22.0
2009-09-27,W,54.0,WNW,NW,30.0,26.0
2009-09-28,W,41.0,NW,WSW,17.0,20.0
2009-09-29,N,33.0,NE,N,7.0,20.0
2009-09-30,WNW,41.0,,NW,0.0,26.0
2009-10-01,NW,54.0,N,NW,22.0,20.0
2009-10-02,ESE,31.0,E,ENE,13.0,20.0
2009-10-03,SSE,44.0,S,S,30.0,15.0
2009-10-04,SSW,19.0,SSW,E,9.0,2.0
2009-10-05,SE,39.0,S,NE,2.0,6.0
2009-10-06,S,35.0,NNW,W,9.0,17.0
2009-10-07,SSW,50.0,WNW,SSW,6.0,28.0
2009-10-08,SSE,52.0,SSE,SSE,19.0,26.0
2009-10-09,SSW,43.0,S,SSE,26.0,19.0
2009-10-10,S,31.0,SSE,NE,15.0,13.0
2009-10-11,WNW,48.0,SE,ENE,7.0,6.0
2009-10-12,N,46.0,E,NW,4.0,9.0
2009-10-13,NW,50.0,NW,WNW,20.0,28.0
2009-10-14,WNW,59.0,WNW,WSW,24.0,17.0
2009-10-15,NW,43.0,NW,NW,11.0,20.0
2009-10-16,E,33.0,NNW,WNW,11.0,22.0
2009-10-17,ESE,26.0,WNW,NNW,4.0,2.0
2009-10-18,NW,31.0,SW,NNW,4.0,15.0
2009-10-19,N,28.0,WNW,NW,2.0,13.0
2009-10-20,WNW,39.0,SW,NNW,2.0,24.0
2009-10-21,NW,46.0,,W,0.0,22.0
2009-10-22,NNW,28.0,NE,N,7.0,15.0
2009-10-23,NW,43.0,W,WNW,7.0,26.0
2009-10-24,W,44.0,WNW,N,6.0,15.0
2009-10-25,S,52.0,W,N,7.0,13.0
2009-10-26,SSW,43.0,SE,SE,22.0,24.0
2009-10-27,SSW,28.0,WSW,NNW,9.0,7.0
2009-10-28,SE,28.0,NW,WNW,7.0,7.0
2009-10-29,E,22.0,,SW,0.0,7.0
2009-10-30,ENE,30.0,,NW,0.0,19.0
2009-10-31,WNW,28.0,SE,W,2.0,6.0
2009-11-01,E,35.0,S,NNW,6.0,7.0
2009-11-02,ESE,37.0,,W,0.0,19.0
2009-11-03,W,61.0,N,WNW,13.0,20.0
2009-11-04,NNW,39.0,NW,NNW,7.0,20.0
2009-11-05,NE,41.0,E,NE,9.0,24.0
2009-11-06,NE,33.0,NE,NE,7.0,15.0
2009-11-07,E,28.0,N,E,6.0,15.0
2009-11-08,NW,46.0,W,E,6.0,19.0
2009-11-09,S,43.0,SSE,SSW,2.0,17.0
2009-11-10,ENE,37.0,SW,SSW,6.0,7.0
2009-11-11,E,35.0,N,SSW,4.0,13.0
2009-11-12,SW,48.0,NNW,WSW,4.0,31.0
2009-11-13,S,41.0,S,NNW,19.0,7.0
2009-11-14,ESE,37.0,ENE,NNE,4.0,7.0
2009-11-15,WNW,41.0,NNW,,7.0,
2009-11-16,WNW,52.0,E,W,6.0,30.0
2009-11-17,ENE,39.0,S,E,17.0,9.0
2009-11-18,NW,28.0,S,NNW,2.0,13.0
2009-11-19,W,43.0,S,NW,7.0,20.0
2009-11-20,W,50.0,,NNE,0.0,9.0
2009-11-21,W,43.0,WNW,NNW,7.0,13.0
2009-11-22,WNW,59.0,NE,NW,2.0,30.0
2009-11-23,NE,33.0,WSW,ENE,7.0,9.0
2009-11-24,WSW,48.0,SE,NE,13.0,7.0
2009-11-25,E,39.0,SSW,W,2.0,7.0
2009-11-26,NW,44.0,ENE,N,11.0,15.0
2009-11-27,NW,69.0,NW,W,22.0,19.0
2009-11-28,WNW,50.0,N,WNW,15.0,26.0
2009-11-29,NW,41.0,WNW,NW,22.0,22.0
2009-11-30,SE,46.0,S,SE,17.0,13.0
2009-12-01,SSE,61.0,SSE,S,31.0,28.0
2009-12-02,E,35.0,S,SSW,17.0,9.0
2009-12-03,WNW,41.0,S,NNW,2.0,19.0
2009-12-04,NW,43.0,S,NW,11.0,24.0
2009-12-05,NW,44.0,NNW,WNW,6.0,22.0
2009-12-06,ENE,31.0,SSE,NNE,6.0,15.0
2009-12-07,WNW,37.0,NNW,WNW,9.0,20.0
2009-12-08,W,65.0,E,NW,6.0,22.0
2009-12-09,NNE,35.0,W,N,7.0,17.0
2009-12-10,NW,57.0,N,NW,13.0,22.0
2009-12-11,,,W,W,13.0,15.0
2009-12-12,NW,41.0,,WNW,,24.0
2009-12-13,ENE,46.0,NW,SW,7.0,11.0
2009-12-14,ENE,43.0,NE,NNE,13.0,15.0
2009-12-15,ENE,35.0,WSW,NW,7.0,17.0
2009-12-16,W,39.0,SSW,NW,6.0,17.0
2009-12-17,WNW,56.0,NNW,NW,19.0,33.0
2009-12-18,NNW,43.0,SW,NW,9.0,17.0
2009-12-19,ENE,48.0,ENE,NW,9.0,22.0
2009-12-20,NE,33.0,NNE,NW,13.0,19.0
2009-12-21,NNW,41.0,ENE,NNW,4.0,11.0
2009-12-22,NW,39.0,N,WNW,9.0,24.0
2009-12-23,ENE,44.0,N,NW,11.0,17.0
2009-12-24,NNW,46.0,,NW,0.0,19.0
2009-12-25,S,43.0,,ENE,0.0,7.0
2009-12-26,ESE,20.0,SSW,E,7.0,11.0
2009-12-27,NE,31.0,,NNW,0.0,9.0
2009-12-28,ENE,33.0,S,ENE,9.0,11.0
2009-12-29,ENE,39.0,S,NW,13.0,11.0
2009-12-30,NNE,35.0,E,NE,7.0,17.0
2009-12-31,N,31.0,NNE,NW,7.0,13.0
2010-01-01,NW,37.0,WNW,NW,11.0,20.0
2010-01-02,W,67.0,NNW,W,11.0,20.0
2010-01-03,ESE,50.0,NE,NW,13.0,11.0
2010-01-04,NNW,30.0,NW,NW,7.0,22.0
2010-01-05,WNW,39.0,NW,W,9.0,17.0
2010-01-06,W,43.0,N,WNW,7.0,22.0
2010-01-07,E,46.0,ENE,NE,7.0,13.0
2010-01-08,W,33.0,NNW,NNW,7.0,20.0
2010-01-09,WNW,43.0,ESE,W,4.0,19.0
2010-01-10,WNW,48.0,NW,WSW,4.0,19.0
2010-01-11,WNW,37.0,NW,N,4.0,17.0
2010-01-12,WNW,44.0,N,WNW,11.0,20.0
2010-01-13,S,52.0,W,W,7.0,19.0
2010-01-14,E,41.0,S,NNE,2.0,13.0
2010-01-15,E,43.0,SSE,NE,2.0,9.0
2010-01-16,NW,46.0,SE,N,6.0,13.0
2010-01-17,NNW,46.0,NW,W,9.0,22.0
2010-01-18,W,50.0,W,SW,19.0,22.0
2010-01-19,NW,46.0,SSE,WNW,7.0,28.0
2010-01-20,WNW,44.0,N,WNW,4.0,26.0
2010-01-21,NW,44.0,N,WNW,9.0,22.0
2010-01-22,WNW,50.0,ESE,NNW,2.0,19.0
2010-01-23,ENE,50.0,NNW,WNW,19.0,30.0
2010-01-24,ENE,41.0,S,ENE,6.0,17.0
2010-01-25,N,35.0,SSE,N,7.0,19.0
2010-01-26,SSW,35.0,N,WSW,6.0,20.0
2010-01-27,ENE,50.0,E,NNW,9.0,11.0
2010-01-28,WNW,39.0,ENE,NNW,9.0,20.0
2010-01-29,E,44.0,WSW,ESE,4.0,9.0
2010-01-30,ENE,43.0,SE,ENE,15.0,20.0
2010-01-31,ENE,41.0,NE,NNW,7.0,13.0
2010-02-01,E,43.0,SSE,E,7.0,20.0
2010-02-02,,,ESE,ENE,17.0,24.0
2010-02-03,E,48.0,,E,,24.0
2010-02-04,ENE,41.0,E,ENE,9.0,22.0
2010-02-05,SSW,41.0,SSW,S,6.0,15.0
2010-02-06,SSW,54.0,S,S,30.0,26.0
2010-02-07,,,S,ENE,26.0,15.0
2010-02-08,ENE,24.0,,N,,2.0
2010-02-09,WSW,24.0,ESE,ENE,2.0,9.0
2010-02-10,,,,S,0.0,7.0
2010-02-11,WNW,37.0,,WNW,,13.0
2010-02-12,ENE,35.0,N,WSW,9.0,15.0
2010-02-13,S,13.0,,S,0.0,9.0
2010-02-14,S,43.0,SSE,SSE,4.0,19.0
2010-02-15,S,46.0,SW,,9.0,
2010-02-16,SE,39.0,S,SE,19.0,24.0
2010-02-17,E,28.0,SSE,WNW,6.0,7.0
2010-02-18,ENE,33.0,ESE,ENE,13.0,19.0
2010-02-19,,,,,0.0,
2010-02-20,N,35.0,,NNW,,19.0
2010-02-21,NW,43.0,N,WNW,15.0,20.0
2010-02-22,NW,41.0,N,W,9.0,24.0
2010-02-23,SSW,39.0,NW,SE,15.0,11.0
2010-02-24,ESE,30.0,NW,SE,2.0,7.0
2010-02-25,NE,31.0,NE,NE,13.0,13.0
2010-02-26,N,24.0,SE,NE,6.0,11.0
2010-02-27,E,33.0,,WNW,0.0,15.0
2010-02-28,S,35.0,WNW,WNW,4.0,17.0
2010-03-01,S,52.0,S,E,26.0,20.0
2010-03-02,,,SSE,E,17.0,19.0
2010-03-03,ESE,28.0,,ENE,,13.0
2010-03-04,E,33.0,,NE,0.0,15.0
2010-03-05,NE,22.0,S,N,4.0,7.0
2010-03-06,N,22.0,NNW,N,11.0,13.0
2010-03-07,E,41.0,ESE,ENE,11.0,19.0
2010-03-08,NW,43.0,NNE,N,13.0,22.0
2010-03-09,NW,48.0,NNW,NW,15.0,20.0
2010-03-10,E,33.0,S,,7.0,
2010-03-11,S,41.0,S,E,22.0,17.0
2010-03-12,E,37.0,S,E,17.0,17.0
2010-03-13,E,26.0,SW,ESE,6.0,11.0
2010-03-14,E,30.0,SSW,W,11.0,7.0
2010-03-15,NW,20.0,,NNW,0.0,11.0
2010-03-16,NE,22.0,,NW,0.0,9.0
2010-03-17,NW,24.0,,NW,0.0,11.0
2010-03-18,NNW,30.0,,ENE,0.0,9.0
2010-03-19,,,,N,0.0,11.0
2010-03-20,N,30.0,,NW,,17.0
2010-03-21,WSW,54.0,,W,0.0,33.0
2010-03-22,N,24.0,W,NNW,7.0,9.0
2010-03-23,NW,43.0,,NNW,0.0,11.0
2010-03-24,S,20.0,,WSW,0.0,7.0
2010-03-25,NNW,31.0,,NNW,0.0,19.0
2010-03-26,W,33.0,,WNW,0.0,17.0
2010-03-27,ENE,20.0,,S,0.0,9.0
2010-03-28,N,22.0,,NNW,0.0,11.0
2010-03-29,NW,30.0,NW,NW,7.0,15.0
2010-03-30,ENE,24.0,S,E,7.0,13.0
2010-03-31,SSE,46.0,SSE,SE,7.0,17.0
2010-04-01,ENE,24.0,,,0.0,
2010-04-02,SE,24.0,SSE,NW,7.0,7.0
2010-04-03,E,28.0,,ENE,0.0,11.0
2010-04-04,NE,24.0,SSE,NNE,15.0,9.0
2010-04-05,NNE,22.0,SSW,E,7.0,7.0
2010-04-06,NE,24.0,SSW,ENE,9.0,6.0
2010-04-07,NW,30.0,NNW,N,4.0,13.0
2010-04-08,WSW,35.0,W,SW,11.0,15.0
2010-04-09,S,28.0,S,NW,19.0,6.0
2010-04-10,W,37.0,,WNW,0.0,20.0
2010-04-11,WNW,61.0,NW,NW,17.0,26.0
2010-04-12,WSW,35.0,NW,W,19.0,20.0
