Date,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm
2009-05-08,SSW,31.0,S,SSE,11.0,17.0
2009-05-09,SSE,28.0,S,S,13.0,17.0
2009-05-10,SE,26.0,SSE,SSE,13.0,15.0
2009-05-11,SSW,24.0,SSE,SSE,9.0,11.0
2009-05-12,WSW,22.0,S,SW,9.0,13.0
2009-05-13,WNW,28.0,WNW,W,7.0,15.0
2009-05-14,W,31.0,WNW,WNW,15.0,20.0
2009-05-15,WNW,44.0,WNW,WNW,17.0,24.0
2009-05-16,W,43.0,W,SSW,19.0,20.0
2009-05-17,SSE,20.0,,E,0.0,6.0
2009-05-18,SE,26.0,ESE,SE,9.0,13.0
2009-05-19,S,46.0,ENE,NE,7.0,24.0
2009-05-20,E,35.0,E,ESE,13.0,19.0
2009-05-21,ENE,39.0,E,E,19.0,20.0
2009-05-22,NE,37.0,ENE,NE,15.0,20.0
2009-05-23,NNE,43.0,NE,NNE,17.0,20.0
2009-05-24,NNE,41.0,NE,NNE,19.0,20.0
2009-05-25,NNE,41.0,N,NW,24.0,13.0
2009-05-26,S,22.0,S,SSW,6.0,11.0
2009-05-27,SSW,26.0,SSW,SW,11.0,17.0
2009-05-28,SSE,31.0,S,S,9.0,15.0
2009-05-29,SE,28.0,SSW,SE,11.0,15.0
2009-05-30,ESE,33.0,SSE,ESE,11.0,20.0
2009-05-31,ENE,30.0,E,E,19.0,11.0
2009-06-01,E,24.0,E,E,13.0,7.0
2009-06-02,ESE,22.0,E,ESE,13.0,13.0
2009-06-03,WNW,20.0,WSW,WSW,9.0,9.0
2009-06-04,WSW,19.0,NNE,WSW,11.0,6.0
2009-06-05,NNE,20.0,,NNW,0.0,9.0
2009-06-06,NE,31.0,NE,NNW,11.0,13.0
2009-06-07,WNW,33.0,NW,WNW,9.0,20.0
2009-06-08,W,48.0,NW,SW,11.0,17.0
2009-06-09,W,54.0,WNW,WSW,22.0,20.0
2009-06-10,S,26.0,SW,SSW,9.0,15.0
2009-06-11,WNW,46.0,,NNW,0.0,9.0
2009-06-12,N,39.0,NNE,NNE,15.0,24.0
2009-06-13,NNE,39.0,NNE,NW,19.0,17.0
2009-06-14,N,37.0,NNE,N,9.0,26.0
2009-06-15,ESE,37.0,SE,SE,19.0,20.0
2009-06-16,SSE,17.0,SSW,S,7.0,9.0
2009-06-17,SSE,19.0,SSE,SSE,7.0,9.0
2009-06-18,ENE,22.0,ENE,SE,9.0,6.0
2009-06-19,NE,22.0,ENE,NE,7.0,13.0
2009-06-20,N,35.0,NNE,NNE,20.0,22.0
2009-06-21,N,24.0,NE,NNE,9.0,15.0
2009-06-22,NNE,37.0,NE,NNE,9.0,28.0
2009-06-23,NNW,39.0,NNW,NW,6.0,20.0
2009-06-24,W,31.0,NNW,W,6.0,19.0
2009-06-25,E,19.0,NNW,N,9.0,11.0
2009-06-26,NE,26.0,NE,NE,9.0,13.0
2009-06-27,SW,19.0,SSW,SW,11.0,11.0
2009-06-28,NNW,30.0,N,NNW,13.0,19.0
2009-06-29,NW,35.0,N,NNW,13.0,20.0
2009-06-30,W,94.0,N,W,33.0,41.0
2009-07-01,W,50.0,NW,WNW,19.0,26.0
2009-07-02,W,54.0,WNW,WNW,19.0,28.0
2009-07-03,SW,39.0,W,SW,19.0,20.0
2009-07-04,SW,35.0,SSW,SW,17.0,19.0
2009-07-05,SSE,22.0,S,SSE,7.0,11.0
2009-07-06,S,46.0,S,S,7.0,13.0
2009-07-07,SE,22.0,S,SE,6.0,13.0
2009-07-08,NE,28.0,ESE,ENE,7.0,15.0
2009-07-09,NE,28.0,NE,NE,13.0,20.0
2009-07-10,NNE,50.0,NNE,NNE,26.0,28.0
2009-07-11,NNE,52.0,NNE,NNE,26.0,33.0
2009-07-12,NW,41.0,NNW,WNW,11.0,22.0
2009-07-13,W,50.0,WNW,W,20.0,22.0
2009-07-14,WNW,26.0,N,NNW,9.0,7.0
2009-07-15,WNW,22.0,WSW,W,9.0,13.0
2009-07-16,S,20.0,SSW,S,6.0,11.0
2009-07-17,NW,43.0,NE,NNW,2.0,15.0
2009-07-18,N,43.0,NNE,NNW,19.0,20.0
2009-07-19,NNW,35.0,NNW,NNW,11.0,22.0
2009-07-20,N,50.0,N,NNW,24.0,30.0
2009-07-21,NNW,44.0,NE,NNW,22.0,24.0
2009-07-22,W,65.0,NW,W,6.0,33.0
2009-07-23,S,30.0,SW,SSE,11.0,13.0
2009-07-24,NW,31.0,NNE,NW,7.0,15.0
2009-07-25,N,37.0,NNE,N,9.0,19.0
2009-07-26,NW,20.0,NNE,WNW,7.0,11.0
2009-07-27,W,41.0,NW,WSW,11.0,24.0
2009-07-28,W,28.0,W,W,13.0,19.0
2009-07-29,W,30.0,WNW,NW,9.0,15.0
2009-07-30,WNW,31.0,NW,WNW,7.0,19.0
2009-07-31,W,31.0,WNW,WSW,15.0,19.0
2009-08-01,WNW,28.0,W,WSW,4.0,13.0
2009-08-02,WNW,39.0,N,WNW,9.0,20.0
2009-08-03,W,31.0,W,N,7.0,9.0
2009-08-04,SW,30.0,W,SW,13.0,17.0
2009-08-05,NNW,28.0,NW,NNW,4.0,17.0
2009-08-06,NW,54.0,N,NNW,20.0,30.0
2009-08-07,WSW,61.0,WSW,SSW,19.0,24.0
2009-08-08,NNE,30.0,NNE,NNE,9.0,15.0
2009-08-09,N,33.0,N,NNW,9.0,13.0
2009-08-10,ENE,44.0,NE,NE,17.0,22.0
2009-08-11,W,48.0,WNW,W,15.0,22.0
2009-08-12,W,31.0,W,W,17.0,20.0
2009-08-13,W,26.0,,WSW,0.0,13.0
2009-08-14,N,30.0,ENE,N,11.0,20.0
2009-08-15,NNE,56.0,NNE,N,17.0,33.0
2009-08-16,NNW,80.0,W,W,26.0,37.0
2009-08-17,W,44.0,W,WNW,19.0,24.0
2009-08-18,NNE,24.0,NNE,NNE,9.0,17.0
2009-08-19,N,35.0,NNE,NNW,15.0,17.0
2009-08-20,NW,31.0,NNW,NW,15.0,20.0
2009-08-21,W,61.0,WNW,WSW,17.0,22.0
2009-08-22,N,37.0,NNE,N,19.0,17.0
2009-08-23,NNW,44.0,NNE,NNW,11.0,30.0
2009-08-24,W,78.0,WNW,WNW,24.0,35.0
2009-08-25,WNW,67.0,NW,WNW,24.0,41.0
2009-08-26,W,50.0,WNW,WNW,20.0,20.0
2009-08-27,NNW,41.0,NW,W,13.0,20.0
2009-08-28,N,41.0,NNE,N,19.0,24.0
2009-08-29,W,57.0,WNW,WSW,19.0,17.0
2009-08-30,WNW,37.0,W,W,19.0,24.0
2009-08-31,WNW,41.0,WNW,W,17.0,24.0
2009-09-01,NW,24.0,NNE,WNW,2.0,13.0
2009-09-02,N,50.0,NNE,NNE,26.0,33.0
2009-09-03,W,43.0,WNW,W,19.0,22.0
2009-09-04,W,44.0,WNW,W,20.0,28.0
2009-09-05,NNW,33.0,W,WNW,13.0,15.0
2009-09-06,N,54.0,NNE,NNW,26.0,30.0
2009-09-07,WSW,50.0,W,WSW,20.0,31.0
2009-09-08,SW,39.0,SW,SW,17.0,20.0
2009-09-09,WSW,30.0,SSW,W,13.0,17.0
2009-09-10,NW,30.0,NNW,NNW,7.0,17.0
2009-09-11,NNW,67.0,N,NNW,35.0,39.0
2009-09-12,NNW,70.0,N,NNW,26.0,33.0
2009-09-13,W,57.0,SSW,W,9.0,30.0
2009-09-14,ESE,26.0,SE,W,9.0,9.0
2009-09-15,NW,50.0,NNE,NNW,20.0,11.0
2009-09-16,NNE,44.0,NNE,N,26.0,24.0
2009-09-17,WSW,56.0,NW,SW,11.0,26.0
2009-09-18,NW,24.0,ENE,NNW,13.0,11.0
2009-09-19,NW,39.0,N,WNW,20.0,22.0
2009-09-20,WSW,33.0,SW,W,13.0,17.0
2009-09-21,NE,72.0,ENE,ENE,24.0,39.0
2009-09-22,W,70.0,NNW,N,19.0,17.0
2009-09-23,W,52.0,SW,W,22.0,31.0
2009-09-24,WNW,41.0,NW,WNW,19.0,17.0
2009-09-25,WSW,57.0,NNW,SW,19.0,28.0
2009-09-26,WSW,59.0,W,W,30.0,26.0
2009-09-27,SW,48.0,SW,SW,20.0,22.0
2009-09-28,WSW,33.0,SW,WSW,15.0,17.0
2009-09-29,N,33.0,NNE,N,20.0,15.0
2009-09-30,NNE,61.0,N,N,28.0,30.0
2009-10-01,S,43.0,W,SW,9.0,19.0
2009-10-02,SSE,46.0,SE,S,15.0,22.0
2009-10-03,S,41.0,SSW,S,20.0,20.0
2009-10-04,SW,33.0,SSW,SW,9.0,17.0
2009-10-05,WSW,35.0,SSW,SW,11.0,17.0
2009-10-06,S,54.0,S,SW,13.0,17.0
2009-10-07,S,44.0,S,S,20.0,22.0
2009-10-08,SSE,37.0,SE,S,19.0,19.0
2009-10-09,ESE,39.0,SE,ESE,15.0,7.0
2009-10-10,NNE,35.0,E,NE,15.0,15.0
2009-10-11,N,37.0,NE,N,19.0,17.0
2009-10-12,W,65.0,W,W,13.0,31.0
2009-10-13,WNW,69.0,WNW,WNW,30.0,35.0
2009-10-14,WSW,52.0,W,WSW,24.0,28.0
2009-10-15,WSW,57.0,W,WSW,22.0,33.0
2009-10-16,SW,39.0,WSW,SW,19.0,17.0
2009-10-17,S,33.0,S,S,13.0,17.0
2009-10-18,SW,35.0,SSE,SW,7.0,11.0
2009-10-19,NW,24.0,E,N,13.0,15.0
2009-10-20,NW,39.0,N,W,17.0,19.0
2009-10-21,S,33.0,S,S,15.0,13.0
2009-10-22,S,28.0,SE,SW,19.0,9.0
2009-10-23,S,31.0,SSW,SW,11.0,13.0
2009-10-24,SW,39.0,ENE,W,13.0,11.0
2009-10-25,S,52.0,S,S,28.0,28.0
2009-10-26,SSE,46.0,SSE,SE,28.0,24.0
2009-10-27,ENE,35.0,E,ESE,20.0,20.0
2009-10-28,NE,37.0,NE,E,15.0,15.0
2009-10-29,NNE,37.0,N,N,19.0,19.0
2009-10-30,N,37.0,N,N,24.0,24.0
2009-10-31,SE,48.0,NNE,NNW,30.0,19.0
2009-11-01,WNW,44.0,NNE,W,9.0,17.0
2009-11-02,SW,56.0,NNE,NNW,19.0,24.0
2009-11-03,WSW,46.0,WSW,WSW,24.0,24.0
2009-11-04,SSW,37.0,SSW,SW,17.0,15.0
2009-11-05,S,35.0,SSE,SSE,19.0,17.0
2009-11-06,SE,30.0,SE,NE,13.0,13.0
2009-11-07,NE,50.0,NNE,W,28.0,6.0
2009-11-08,ENE,39.0,NNE,NNE,24.0,17.0
2009-11-09,NNE,37.0,NNE,SSE,17.0,15.0
2009-11-10,ESE,41.0,N,NW,13.0,9.0
2009-11-11,NNE,39.0,NE,W,13.0,15.0
2009-11-12,S,50.0,SE,SW,13.0,11.0
2009-11-13,S,35.0,SE,S,11.0,17.0
2009-11-14,SE,37.0,E,SSE,9.0,22.0
2009-11-15,WSW,35.0,SSE,WSW,11.0,19.0
2009-11-16,SSW,41.0,SSW,SSW,17.0,22.0
2009-11-17,SE,31.0,SE,SSW,19.0,11.0
2009-11-18,NNE,43.0,ENE,N,15.0,20.0
2009-11-19,NW,50.0,SE,WSW,9.0,6.0
2009-11-20,W,52.0,SSE,WSW,20.0,19.0
2009-11-21,WNW,30.0,NNE,N,13.0,17.0
2009-11-22,W,52.0,SW,WSW,26.0,24.0
2009-11-23,SSE,41.0,SSE,SSE,26.0,15.0
2009-11-24,SE,43.0,SSE,SE,22.0,22.0
2009-11-25,WNW,46.0,SE,ENE,17.0,15.0
2009-11-26,NW,46.0,NE,NW,28.0,20.0
2009-11-27,WNW,102.0,N,N,11.0,26.0
2009-11-28,W,65.0,WNW,NW,28.0,31.0
2009-11-29,W,63.0,SW,WSW,26.0,22.0
2009-11-30,SSW,50.0,SSW,S,20.0,19.0
2009-12-01,ESE,33.0,SE,ESE,20.0,17.0
2009-12-02,NNE,28.0,E,E,13.0,7.0
2009-12-03,NW,57.0,N,WSW,24.0,35.0
2009-12-04,SSW,30.0,SE,E,19.0,11.0
2009-12-05,SSW,35.0,S,SSW,19.0,17.0
2009-12-06,WNW,28.0,SSE,SE,9.0,9.0
2009-12-07,WSW,31.0,SE,SW,11.0,19.0
2009-12-08,S,54.0,SSE,SW,22.0,17.0
2009-12-09,WNW,28.0,S,NNW,13.0,9.0
2009-12-10,WSW,65.0,SSW,WNW,13.0,30.0
2009-12-11,SSW,39.0,SW,SSW,13.0,20.0
2009-12-12,SSW,41.0,SSW,WSW,19.0,19.0
2009-12-13,SSW,31.0,S,SSW,15.0,15.0
2009-12-14,S,33.0,SE,SSE,15.0,15.0
2009-12-15,E,24.0,ENE,S,15.0,9.0
2009-12-16,N,41.0,NNE,NW,17.0,15.0
2009-12-17,W,57.0,NW,WSW,19.0,37.0
2009-12-18,SSW,41.0,SSE,WSW,17.0,19.0
2009-12-19,SSW,37.0,SW,SW,19.0,7.0
2009-12-20,SSW,24.0,ESE,S,13.0,11.0
2009-12-21,SSW,43.0,NE,N,11.0,20.0
2009-12-22,SSW,43.0,SSW,SSE,15.0,11.0
2009-12-23,NNE,41.0,NNE,N,26.0,20.0
2009-12-24,N,50.0,NW,SSW,13.0,17.0
2009-12-25,S,46.0,S,S,26.0,24.0
2009-12-26,S,39.0,SSE,SE,24.0,24.0
2009-12-27,SSW,43.0,SSE,S,15.0,20.0
2009-12-28,SE,43.0,SSE,SSE,13.0,15.0
2009-12-29,SSE,44.0,ESE,SSW,20.0,19.0
2009-12-30,ENE,39.0,ENE,ENE,13.0,22.0
2009-12-31,NNE,50.0,N,NNW,26.0,19.0
2010-01-01,W,74.0,WNW,NW,13.0,20.0
2010-01-02,SSW,50.0,SSW,SSW,26.0,26.0
2010-01-03,S,41.0,S,SSE,20.0,20.0
2010-01-04,ENE,30.0,E,NNE,19.0,11.0
2010-01-05,WSW,48.0,W,NW,9.0,13.0
2010-01-06,S,37.0,ESE,S,13.0,17.0
2010-01-07,SE,39.0,ESE,SE,15.0,20.0
2010-01-08,WSW,31.0,ENE,NNE,11.0,9.0
2010-01-09,NW,35.0,NNW,WSW,17.0,20.0
2010-01-10,NW,31.0,NNE,ENE,7.0,11.0
2010-01-11,N,54.0,NW,NW,19.0,20.0
2010-01-12,SW,65.0,WNW,WSW,17.0,28.0
2010-01-13,SSW,46.0,SSW,S,15.0,24.0
2010-01-14,SSE,46.0,ESE,S,19.0,13.0
2010-01-15,SSW,26.0,ESE,S,15.0,9.0
2010-01-16,SW,52.0,S,W,11.0,24.0
2010-01-17,SW,57.0,SSW,SW,19.0,28.0
2010-01-18,SW,46.0,SSW,SW,20.0,17.0
2010-01-19,SSW,31.0,SSE,WSW,11.0,13.0
2010-01-20,WSW,39.0,NNE,SW,2.0,20.0
2010-01-21,NNW,35.0,E,NW,15.0,15.0
2010-01-22,WSW,52.0,N,NW,22.0,26.0
2010-01-23,SW,44.0,SSW,S,22.0,15.0
2010-01-24,S,37.0,ESE,SSE,17.0,13.0
2010-01-25,SE,22.0,ESE,WNW,13.0,13.0
2010-01-26,S,48.0,SSE,SSW,6.0,13.0
2010-01-27,SSE,37.0,SE,S,20.0,17.0
2010-01-28,WSW,28.0,ESE,SSE,15.0,13.0
2010-01-29,S,41.0,SSE,S,24.0,20.0
2010-01-30,SE,28.0,ESE,SSW,19.0,9.0
2010-01-31,NE,50.0,NNE,N,22.0,17.0
2010-02-01,E,39.0,SSE,ESE,22.0,19.0
2010-02-02,ESE,48.0,E,E,11.0,20.0
2010-02-03,NE,61.0,ENE,ENE,22.0,15.0
2010-02-04,S,41.0,SE,SE,15.0,17.0
2010-02-05,SSE,43.0,S,S,20.0,19.0
2010-02-06,SSE,41.0,S,S,22.0,15.0
2010-02-07,ENE,33.0,ENE,E,17.0,19.0
2010-02-08,ENE,35.0,E,ESE,9.0,20.0
2010-02-09,ENE,26.0,NE,NW,15.0,7.0
2010-02-10,N,43.0,NNE,E,11.0,7.0
2010-02-11,SW,52.0,NNE,WSW,19.0,24.0
2010-02-12,SSW,35.0,S,SW,15.0,13.0
2010-02-13,SE,28.0,SE,E,19.0,11.0
2010-02-14,W,44.0,S,SSW,13.0,17.0
2010-02-15,SSW,37.0,SSW,SW,20.0,11.0
2010-02-16,SE,37.0,SE,SSE,15.0,11.0
2010-02-17,S,41.0,SE,S,7.0,17.0
2010-02-18,SSE,37.0,SE,ESE,20.0,20.0
2010-02-19,NNE,33.0,NNE,SE,20.0,11.0
2010-02-20,N,41.0,NNE,NNW,13.0,19.0
2010-02-21,NNW,57.0,NNW,ESE,17.0,20.0
2010-02-22,W,43.0,WNW,WSW,9.0,17.0
2010-02-23,SE,39.0,S,SE,20.0,13.0
2010-02-24,SE,37.0,ESE,S,17.0,19.0
2010-02-25,ESE,33.0,SE,E,19.0,13.0
2010-02-26,NE,52.0,NE,NW,13.0,19.0
2010-02-27,WNW,43.0,N,WNW,19.0,20.0
2010-02-28,SSE,52.0,SSE,SSE,17.0,22.0
2010-03-01,SSE,57.0,SSE,SSE,28.0,22.0
2010-03-02,SSE,43.0,SE,SE,22.0,22.0
2010-03-03,ENE,37.0,ESE,E,13.0,20.0
2010-03-04,ESE,37.0,ENE,ESE,6.0,15.0
2010-03-05,WSW,30.0,SE,SW,7.0,15.0
2010-03-06,NW,48.0,,ENE,0.0,9.0
2010-03-07,NW,70.0,NNE,N,11.0,11.0
2010-03-08,W,57.0,NW,W,22.0,28.0
2010-03-09,SW,44.0,W,SW,17.0,26.0
2010-03-10,SSE,44.0,S,S,11.0,19.0
2010-03-11,ESE,43.0,SSE,SE,20.0,20.0
2010-03-12,E,39.0,E,ESE,19.0,22.0
2010-03-13,NE,39.0,E,NNE,17.0,17.0
2010-03-14,N,33.0,ENE,N,15.0,15.0
2010-03-15,W,37.0,NE,NNW,9.0,13.0
2010-03-16,NE,28.0,N,NNE,9.0,9.0
2010-03-17,N,26.0,NNE,E,2.0,13.0
2010-03-18,NNE,35.0,NNE,N,13.0,17.0
2010-03-19,W,43.0,NNW,W,4.0,24.0
2010-03-20,S,28.0,SSE,SW,13.0,11.0
2010-03-21,SSW,37.0,SSW,SSW,11.0,15.0
2010-03-22,SSW,26.0,S,S,11.0,13.0
2010-03-23,SE,30.0,S,S,13.0,15.0
2010-03-24,SE,26.0,S,S,7.0,9.0
2010-03-25,WNW,28.0,,NW,0.0,11.0
2010-03-26,NW,33.0,NNE,WNW,11.0,9.0
2010-03-27,NNW,33.0,SSE,N,7.0,19.0
2010-03-28,SW,59.0,N,SW,13.0,26.0
2010-03-29,NNE,30.0,NNW,W,4.0,9.0
2010-03-30,SSE,46.0,S,SSE,17.0,17.0
2010-03-31,S,22.0,SSE,S,11.0,9.0
2010-04-01,S,33.0,S,SSW,7.0,19.0
2010-04-02,SE,28.0,SSE,SW,13.0,19.0
2010-04-03,S,43.0,SSE,S,13.0,15.0
2010-04-04,N,20.0,SE,NNE,4.0,9.0
2010-04-05,N,39.0,NE,NNW,13.0,13.0
2010-04-06,NNE,44.0,NE,NE,15.0,20.0
2010-04-07,W,39.0,WSW,WNW,11.0,24.0
2010-04-08,SSW,28.0,S,SSW,13.0,13.0
2010-04-09,NE,31.0,E,NNE,11.0,22.0
2010-04-10,W,31.0,SW,SW,19.0,17.0
2010-04-11,SW,44.0,WSW,SW,19.0,24.0
2010-04-12,SSE,28.0,SW,SSW,9.0,13.0
2010-04-13,SW,39.0,SE,S,13.0,11.0
2010-04-14,SW,22.0,SSE,SSE,9.0,11.0
2010-04-15,SSE,33.0,SE,SE,15.0,17.0
2010-04-16,ENE,28.0,ENE,NNE,9.0,15.0
2010-04-17,N,37.0,NE,NNW,15.0,20.0
2010-04-18,N,35.0,NNE,NNE,19.0,22.0
2010-04-19,NE,37.0,NNE,N,17.0,17.0
2010-04-20,N,28.0,N,WNW,20.0,9.0
2010-04-21,NNW,33.0,ENE,NW,9.0,17.0
2010-04-22,N,28.0,N,NW,11.0,11.0
2010-04-23,NW,43.0,N,NW,15.0,26.0
2010-04-24,W,31.0,W,NW,13.0,13.0
2010-04-25,SSW,30.0,W,SW,15.0,17.0
2010-04-26,NNW,28.0,NNE,N,13.0,13.0
2010-04-27,WSW,33.0,W,W,9.0,22.0
2010-04-28,WSW,39.0,WNW,WSW,9.0,20.0
2010-04-29,WSW,31.0,W,SSW,15.0,15.0
2010-04-30,SSW,19.0,ESE,SW,9.0,9.0
2010-05-01,N,26.0,N,N,15.0,13.0
2010-05-02,SSW,26.0,NW,SSW,11.0,15.0
