Date,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm
2009-05-12,SW,28.0,SSW,WNW,7.0,11.0
2009-05-13,WSW,59.0,WSW,WSW,30.0,33.0
2009-05-14,WSW,80.0,WSW,WSW,35.0,33.0
2009-05-15,WSW,81.0,WSW,W,35.0,35.0
2009-05-16,W,94.0,W,W,46.0,37.0
2009-05-17,SW,48.0,S,S,28.0,19.0
2009-05-18,ESE,39.0,E,ENE,19.0,15.0
2009-05-19,ENE,43.0,NE,ENE,22.0,20.0
2009-05-20,E,59.0,E,ENE,37.0,26.0
2009-05-21,SE,69.0,E,E,39.0,33.0
2009-05-22,E,76.0,E,E,39.0,43.0
2009-05-23,E,74.0,ENE,ENE,44.0,33.0
2009-05-24,ENE,59.0,ENE,ENE,31.0,22.0
2009-05-25,ENE,44.0,N,NW,17.0,13.0
2009-05-26,W,44.0,WNW,WNW,19.0,15.0
2009-05-27,WNW,35.0,W,WNW,13.0,11.0
2009-05-28,ESE,26.0,NE,WNW,9.0,7.0
2009-05-29,E,39.0,ESE,SE,17.0,17.0
2009-05-30,E,61.0,ESE,ESE,20.0,17.0
2009-05-31,ENE,59.0,E,ENE,37.0,28.0
2009-06-01,ENE,54.0,ENE,ENE,24.0,22.0
2009-06-02,ENE,52.0,ENE,ENE,37.0,24.0
2009-06-03,NE,46.0,NE,NNE,19.0,15.0
2009-06-04,NW,33.0,WNW,NW,11.0,4.0
2009-06-05,,,SSW,,19.0,
2009-06-06,WSW,43.0,,,,
2009-06-07,W,57.0,WNW,WNW,17.0,26.0
2009-06-08,WNW,50.0,WNW,WNW,26.0,20.0
2009-06-09,WNW,39.0,WNW,WNW,22.0,13.0
2009-06-10,WNW,31.0,WNW,WNW,15.0,17.0
2009-06-11,S,31.0,WNW,SW,20.0,15.0
2009-06-12,SW,35.0,SW,WSW,24.0,17.0
2009-06-13,WNW,52.0,WNW,NW,22.0,24.0
2009-06-14,WNW,44.0,NNW,NW,20.0,13.0
2009-06-15,SW,33.0,SW,SW,20.0,11.0
2009-06-16,SE,43.0,SE,SE,22.0,6.0
2009-06-17,E,28.0,E,,17.0,
2009-06-18,NE,44.0,ENE,,20.0,
2009-06-19,E,59.0,ENE,,30.0,
2009-06-20,ENE,57.0,NE,,30.0,
2009-06-21,NNE,44.0,NNW,,13.0,
2009-06-22,NW,20.0,W,,13.0,
2009-06-23,W,24.0,WSW,,13.0,
2009-06-24,NW,37.0,N,WNW,15.0,13.0
2009-06-25,W,41.0,WSW,WSW,22.0,20.0
2009-06-26,,,,,0.0,
2009-06-27,NNE,26.0,,,,
2009-06-28,SW,48.0,W,W,13.0,19.0
2009-06-29,,,W,,26.0,
2009-06-30,NW,107.0,,NW,,43.0
2009-07-01,W,74.0,W,WNW,26.0,30.0
2009-07-02,SW,50.0,W,WNW,26.0,24.0
2009-07-03,W,37.0,WNW,WNW,15.0,13.0
2009-07-04,WNW,26.0,WNW,WNW,19.0,13.0
2009-07-05,WNW,24.0,WNW,WSW,17.0,2.0
2009-07-06,,,SW,SW,13.0,17.0
2009-07-07,E,37.0,,E,,20.0
2009-07-08,E,35.0,ENE,ENE,20.0,17.0
2009-07-09,E,33.0,,ENE,0.0,13.0
2009-07-10,NE,37.0,ENE,ENE,17.0,19.0
2009-07-11,NNW,46.0,NNE,NNW,17.0,13.0
2009-07-12,WNW,67.0,NW,WNW,39.0,26.0
2009-07-13,W,67.0,W,W,30.0,26.0
2009-07-14,WNW,39.0,W,W,17.0,19.0
2009-07-15,W,20.0,WSW,,2.0,0.0
2009-07-16,SSW,52.0,,SSW,0.0,17.0
2009-07-17,SSW,50.0,ESE,NW,11.0,11.0
2009-07-18,W,43.0,W,WNW,20.0,20.0
2009-07-19,W,59.0,W,W,24.0,31.0
2009-07-20,NNW,59.0,WNW,WNW,28.0,28.0
2009-07-21,NW,59.0,WNW,WNW,13.0,22.0
2009-07-22,NW,72.0,WNW,WNW,28.0,33.0
2009-07-23,W,52.0,SW,S,15.0,2.0
2009-07-24,W,56.0,,W,0.0,20.0
2009-07-25,WNW,43.0,WSW,WNW,17.0,17.0
2009-07-26,NNW,48.0,WNW,W,24.0,20.0
2009-07-27,SW,54.0,WSW,WSW,26.0,30.0
2009-07-28,WSW,52.0,WSW,WSW,22.0,24.0
2009-07-29,WSW,52.0,WSW,WSW,28.0,26.0
2009-07-30,WSW,63.0,SSW,,19.0,
2009-07-31,SW,57.0,WSW,W,15.0,20.0
2009-08-01,SW,69.0,SW,WSW,33.0,28.0
2009-08-02,WSW,54.0,WSW,WSW,22.0,28.0
2009-08-03,W,87.0,WSW,,35.0,
2009-08-04,WSW,57.0,WNW,WSW,20.0,31.0
2009-08-05,W,61.0,W,W,20.0,22.0
2009-08-06,WSW,50.0,W,WNW,31.0,15.0
2009-08-07,W,76.0,WNW,WSW,37.0,39.0
2009-08-08,S,61.0,SSE,,22.0,
2009-08-09,NW,28.0,WSW,,17.0,
2009-08-10,N,39.0,NW,NW,19.0,17.0
2009-08-11,NW,54.0,NE,NNW,15.0,20.0
2009-08-12,W,52.0,W,W,22.0,26.0
2009-08-13,,,WSW,,28.0,
2009-08-14,SW,41.0,,,,
2009-08-15,SW,56.0,SW,,33.0,
2009-08-16,NW,74.0,WNW,NW,31.0,41.0
2009-08-17,,,W,,30.0,
2009-08-18,,,,,,
2009-08-19,WNW,37.0,,,,
2009-08-20,WNW,43.0,WSW,,20.0,
2009-08-21,NW,94.0,NW,WNW,33.0,39.0
2009-08-22,WNW,72.0,W,,19.0,
2009-08-23,WNW,78.0,W,WNW,33.0,31.0
2009-08-24,WNW,106.0,WNW,WNW,37.0,39.0
2009-08-25,WNW,109.0,W,WNW,35.0,33.0
2009-08-26,WSW,78.0,W,W,30.0,26.0
2009-08-27,WNW,59.0,W,WNW,28.0,28.0
2009-08-28,WNW,59.0,W,W,30.0,24.0
2009-08-29,,,NW,NW,35.0,46.0
2009-08-30,W,102.0,,WSW,,30.0
2009-08-31,,,WSW,W,22.0,39.0
2009-09-01,W,61.0,,,,
2009-09-02,NE,46.0,W,,17.0,
2009-09-03,NW,72.0,NW,,24.0,
2009-09-04,,,WNW,,20.0,
2009-09-05,WSW,41.0,,WSW,,19.0
2009-09-06,NNW,56.0,W,NW,15.0,20.0
2009-09-07,NW,67.0,NNW,,28.0,
2009-09-08,SW,46.0,WSW,,20.0,
2009-09-09,W,46.0,SW,WSW,22.0,22.0
2009-09-10,,,,,0.0,
2009-09-11,NNW,50.0,,,,
2009-09-12,NW,65.0,NW,NW,28.0,24.0
2009-09-13,WNW,85.0,WNW,NW,37.0,33.0
2009-09-14,,,NNW,NW,11.0,13.0
2009-09-15,W,35.0,,WNW,,11.0
2009-09-16,NW,41.0,N,N,15.0,15.0
2009-09-17,,,NW,WNW,33.0,35.0
2009-09-18,,,,,,
2009-09-19,WNW,43.0,,,,
2009-09-20,W,67.0,WNW,,30.0,
2009-09-21,NNW,69.0,WSW,,11.0,
2009-09-22,NW,80.0,NW,,37.0,
2009-09-23,,,W,W,35.0,39.0
2009-09-24,SW,85.0,,,,
2009-09-25,WNW,113.0,WNW,NW,30.0,26.0
2009-09-26,W,74.0,W,WNW,28.0,26.0
2009-09-27,W,52.0,W,WSW,20.0,24.0
2009-09-28,WSW,52.0,WSW,SW,9.0,20.0
2009-09-29,WSW,31.0,SW,W,13.0,13.0
2009-09-30,,,W,WNW,20.0,26.0
2009-10-01,W,70.0,,WNW,,39.0
2009-10-02,W,43.0,ENE,,9.0,
2009-10-03,ESE,48.0,ESE,,17.0,
2009-10-04,,,,NNE,0.0,11.0
2009-10-05,,,,,,
2009-10-06,,,,NW,,26.0
2009-10-07,,,,,,
2009-10-08,,,,,,
2009-10-09,,,,,,
2009-10-10,,,,,,
2009-10-11,W,31.0,,NW,,15.0
2009-10-12,NNW,72.0,NW,NNW,26.0,24.0
2009-10-13,WNW,72.0,WNW,WNW,35.0,31.0
2009-10-14,WNW,80.0,,W,0.0,33.0
2009-10-15,WNW,69.0,W,WNW,35.0,22.0
2009-10-16,,,SW,,24.0,
2009-10-17,SW,35.0,,,,
2009-10-18,,,N,,11.0,
2009-10-19,,,,,,
2009-10-20,,,,WNW,,22.0
2009-10-21,W,54.0,,W,,28.0
2009-10-22,WNW,39.0,NW,,17.0,
2009-10-23,,,W,,20.0,
2009-10-24,W,56.0,,,,
2009-10-25,E,46.0,NW,WNW,17.0,9.0
2009-10-26,E,63.0,E,,28.0,
2009-10-27,,,NNE,,13.0,
2009-10-28,,,,,,
2009-10-29,,,,NNW,,11.0
2009-10-30,,,,,,
2009-10-31,,,,,,
2009-11-01,,,,,,
2009-11-02,WNW,43.0,,,,
2009-11-03,,,WNW,W,31.0,37.0
2009-11-04,,,,W,,26.0
2009-11-05,,,,,,
2009-11-06,,,,,,
2009-11-07,,,,,,
2009-11-08,,,,,,
2009-11-09,,,,,,
2009-11-10,,,,,,
2009-11-11,,,,,,
2009-11-12,,,,,,
2009-11-13,ESE,30.0,,,,
2009-11-14,,,SW,,28.0,
2009-11-15,,,,,,
2009-11-16,WSW,87.0,,W,,28.0
2009-11-17,WSW,43.0,S,,13.0,
2009-11-18,W,30.0,W,,20.0,
2009-11-19,,,NNW,NW,22.0,20.0
2009-11-20,NW,61.0,,NW,,22.0
2009-11-21,WSW,44.0,W,WNW,20.0,17.0
2009-11-22,NNW,81.0,NW,WNW,35.0,35.0
2009-11-23,W,39.0,ENE,NE,19.0,13.0
2009-11-24,ENE,39.0,ENE,NW,22.0,15.0
2009-11-25,ENE,35.0,WSW,SW,13.0,13.0
2009-11-26,NW,59.0,NNW,,15.0,
2009-11-27,NNW,78.0,W,W,31.0,28.0
2009-11-28,NW,57.0,NW,WNW,31.0,24.0
2009-11-29,NW,52.0,WNW,WNW,26.0,22.0
2009-11-30,S,41.0,SSE,ESE,24.0,13.0
2009-12-01,SSE,48.0,SSE,SSE,19.0,13.0
2009-12-02,SSE,30.0,E,NW,15.0,7.0
2009-12-03,WNW,46.0,WNW,W,19.0,22.0
2009-12-04,W,44.0,NW,W,19.0,17.0
2009-12-05,WSW,44.0,SW,WNW,24.0,22.0
2009-12-06,NW,28.0,WNW,NW,13.0,13.0
2009-12-07,WSW,44.0,W,WNW,22.0,24.0
2009-12-08,W,76.0,NNW,W,17.0,19.0
2009-12-09,NW,30.0,NW,WNW,17.0,13.0
2009-12-10,W,61.0,WNW,WNW,30.0,20.0
2009-12-11,,,WSW,WNW,24.0,20.0
2009-12-12,SW,56.0,,WSW,,26.0
2009-12-13,W,39.0,WSW,SW,17.0,19.0
2009-12-14,WNW,28.0,NE,NW,13.0,11.0
2009-12-15,W,31.0,NW,W,13.0,13.0
2009-12-16,W,41.0,WNW,WNW,19.0,20.0
2009-12-17,WNW,78.0,NW,WNW,31.0,44.0
2009-12-18,WSW,54.0,WNW,WNW,17.0,19.0
2009-12-19,SSW,54.0,SW,WSW,24.0,19.0
2009-12-20,NNW,33.0,N,NW,11.0,17.0
2009-12-21,W,35.0,WNW,NW,9.0,20.0
2009-12-22,E,43.0,NW,WNW,11.0,19.0
2009-12-23,NW,43.0,WNW,W,17.0,15.0
2009-12-24,NW,61.0,NNW,NNW,24.0,31.0
2009-12-25,SSW,41.0,N,NNE,13.0,20.0
2009-12-26,E,35.0,NE,E,15.0,15.0
2009-12-27,ENE,31.0,NNE,NW,15.0,9.0
2009-12-28,,,SE,ESE,6.0,4.0
2009-12-29,,,,ENE,,9.0
2009-12-30,E,44.0,,,,
2009-12-31,NW,39.0,NW,,15.0,
2010-01-01,NW,54.0,WSW,W,13.0,19.0
2010-01-02,SW,56.0,SW,W,30.0,20.0
2010-01-03,,,NNW,WNW,7.0,13.0
2010-01-04,WNW,33.0,,WNW,,17.0
2010-01-05,WSW,54.0,WNW,W,24.0,19.0
2010-01-06,WNW,44.0,W,WNW,17.0,22.0
2010-01-07,,,NNW,,9.0,
2010-01-08,NW,31.0,,WNW,,17.0
2010-01-09,,,W,,24.0,
2010-01-10,SW,48.0,,WSW,,20.0
2010-01-11,W,35.0,NW,WNW,20.0,13.0
2010-01-12,NW,56.0,WNW,NW,24.0,26.0
2010-01-13,,,NNW,SW,13.0,15.0
2010-01-14,,,,WNW,,19.0
2010-01-15,WNW,30.0,,W,,13.0
2010-01-16,NNW,46.0,NW,,22.0,
2010-01-17,W,52.0,W,W,20.0,28.0
2010-01-18,SW,61.0,WSW,WSW,26.0,37.0
2010-01-19,WSW,50.0,SSW,WSW,15.0,19.0
2010-01-20,,,WSW,W,22.0,28.0
2010-01-21,WSW,57.0,,W,,26.0
2010-01-22,W,69.0,NNW,NNW,26.0,31.0
2010-01-23,NW,67.0,NW,WNW,30.0,26.0
2010-01-24,NW,31.0,ENE,,11.0,
2010-01-25,NW,35.0,NW,,13.0,
2010-01-26,W,44.0,W,SW,17.0,19.0
2010-01-27,WNW,33.0,NE,NW,15.0,15.0
2010-01-28,NW,43.0,NNE,WNW,13.0,19.0
2010-01-29,,,SW,S,17.0,11.0
2010-01-30,NE,43.0,,ENE,,20.0
2010-01-31,NE,44.0,NE,NNE,20.0,13.0
2010-02-01,NE,50.0,ESE,ENE,13.0,24.0
2010-02-02,,,E,E,37.0,28.0
2010-02-03,,,,ENE,,30.0
2010-02-04,ENE,65.0,,ENE,,31.0
2010-02-05,,,N,S,6.0,22.0
2010-02-06,SE,50.0,,ESE,,17.0
2010-02-07,ENE,43.0,ESE,ENE,24.0,20.0
2010-02-08,E,41.0,ENE,ENE,17.0,15.0
2010-02-09,E,24.0,NE,N,7.0,9.0
2010-02-10,S,37.0,WSW,SE,20.0,15.0
2010-02-11,NW,54.0,W,NW,7.0,15.0
2010-02-12,NW,69.0,W,WSW,24.0,24.0
2010-02-13,ENE,33.0,NE,WNW,17.0,11.0
2010-02-14,SSE,50.0,E,SSE,9.0,13.0
2010-02-15,SSE,65.0,WSW,SW,9.0,15.0
2010-02-16,S,56.0,SSE,SW,20.0,13.0
2010-02-17,SW,41.0,SW,W,30.0,11.0
2010-02-18,E,30.0,E,E,15.0,17.0
2010-02-19,E,37.0,ENE,NE,22.0,9.0
2010-02-20,WNW,43.0,WNW,WNW,19.0,19.0
2010-02-21,W,44.0,W,WNW,22.0,19.0
2010-02-22,WSW,63.0,WNW,WNW,20.0,28.0
2010-02-23,W,69.0,SW,N,20.0,9.0
2010-02-24,ESE,30.0,N,N,2.0,7.0
2010-02-25,ENE,35.0,E,ENE,15.0,17.0
2010-02-26,ENE,35.0,NNE,,20.0,
2010-02-27,,,W,WSW,24.0,22.0
2010-02-28,,,,W,,19.0
2010-03-01,SE,46.0,,,,
2010-03-02,ESE,50.0,E,,33.0,
2010-03-03,ESE,44.0,E,,26.0,
2010-03-04,,,NNE,,24.0,
2010-03-05,NE,41.0,,,,
2010-03-06,NW,43.0,WNW,WSW,20.0,9.0
2010-03-07,ENE,65.0,ENE,ENE,30.0,33.0
2010-03-08,WNW,65.0,WNW,NW,24.0,30.0
2010-03-09,W,74.0,W,W,28.0,28.0
2010-03-10,,,NE,N,6.0,9.0
2010-03-11,,,,E,,19.0
2010-03-12,,,,,,
2010-03-13,,,,ENE,,15.0
2010-03-14,ENE,35.0,,NNE,,9.0
2010-03-15,,,WNW,,11.0,
2010-03-16,,,,,,
2010-03-17,,,,,,
2010-03-18,ENE,30.0,,,,
2010-03-19,W,52.0,W,W,26.0,19.0
2010-03-20,W,41.0,WNW,WNW,17.0,20.0
2010-03-21,W,69.0,W,W,22.0,28.0
2010-03-22,,,SW,W,13.0,13.0
2010-03-23,,,,SW,,20.0
2010-03-24,NNE,22.0,,,,
2010-03-25,W,43.0,NNW,W,19.0,20.0
2010-03-26,NW,46.0,W,WNW,24.0,19.0
2010-03-27,,,W,SW,7.0,13.0
2010-03-28,NNW,41.0,,NW,,15.0
2010-03-29,WNW,63.0,NW,W,33.0,26.0
2010-03-30,SW,35.0,SSW,,11.0,
2010-03-31,,,SSE,,11.0,
2010-04-01,,,,,,
2010-04-02,,,,,,
2010-04-03,ENE,28.0,,,,
2010-04-04,ESE,28.0,ESE,ENE,11.0,11.0
2010-04-05,,,SSE,,7.0,
2010-04-06,,,,,,
2010-04-07,W,46.0,,WNW,,24.0
2010-04-08,,,WSW,WSW,24.0,19.0
2010-04-09,,,,W,,7.0
2010-04-10,NW,48.0,,W,,22.0
2010-04-11,WSW,80.0,W,WNW,35.0,35.0
2010-04-12,WSW,63.0,SW,SW,28.0,33.0
2010-04-13,SSW,26.0,ESE,,4.0,
2010-04-14,W,26.0,W,,15.0,
2010-04-15,,,SSW,,11.0,
2010-04-16,ENE,31.0,,WNW,,7.0
2010-04-17,,,WSW,,15.0,
2010-04-18,,,,,,
2010-04-19,E,24.0,,,,
2010-04-20,,,WNW,,7.0,
2010-04-21,,,,SW,,13.0
2010-04-22,WSW,31.0,,W,,13.0
2010-04-23,,,W,WNW,19.0,20.0
2010-04-24,,,,WNW,,24.0
2010-04-25,,,,,,
2010-04-26,,,,WNW,,11.0
2010-04-27,W,50.0,,W,,13.0
2010-04-28,W,74.0,W,W,39.0,24.0
2010-04-29,,,SW,WSW,39.0,30.0
2010-04-30,S,31.0,,,,
2010-05-01,NNW,33.0,NW,WNW,20.0,19.0
2010-05-02,SW,35.0,SW,WSW,24.0,11.0
2010-05-03,NNW,41.0,NE,,20.0,
2010-05-04,WNW,57.0,NNW,NW,19.0,35.0
2010-05-05,WNW,65.0,W,WSW,20.0,20.0
2010-05-06,WSW,57.0,WSW,WSW,30.0,33.0
2010-05-07,SW,46.0,SSW,SW,26.0,28.0
2010-05-08,S,43.0,SSW,WSW,20.0,19.0
2010-05-09,NE,22.0,NNW,WNW,11.0,11.0
2010-05-10,NW,43.0,NW,,22.0,
2010-05-11,WNW,63.0,WNW,W,30.0,22.0
2010-05-12,SW,50.0,SSW,SSW,26.0,13.0
2010-05-13,S,65.0,S,,39.0,0.0
2010-05-14,SSW,57.0,SSW,,30.0,
2010-05-15,SSW,30.0,SSW,NW,15.0,11.0
2010-05-16,NNW,24.0,SW,NW,13.0,9.0
2010-05-17,W,20.0,SSW,,7.0,0.0
2010-05-18,S,26.0,S,SSE,13.0,7.0
2010-05-19,W,26.0,WSW,WNW,9.0,9.0
2010-05-20,NW,19.0,W,NW,2.0,11.0
2010-05-21,WSW,19.0,N,N,4.0,7.0
2010-05-22,ENE,30.0,W,E,6.0,2.0
2010-05-23,ENE,35.0,ENE,N,19.0,9.0
2010-05-24,NNE,37.0,NNE,N,11.0,11.0
2010-05-25,NNE,39.0,ENE,ENE,17.0,19.0
2010-05-26,ESE,65.0,E,ESE,28.0,22.0
2010-05-27,ENE,44.0,E,N,17.0,9.0
2010-05-28,NE,41.0,NNE,N,19.0,15.0
2010-05-29,NNW,56.0,NNE,N,19.0,17.0
2010-05-30,E,87.0,SSW,SE,22.0,33.0
2010-05-31,SE,72.0,ESE,SSE,28.0,20.0
2010-06-01,WSW,20.0,SSW,WNW,7.0,7.0
2010-06-02,E,44.0,SSW,E,15.0,11.0
2010-06-03,E,39.0,E,E,22.0,17.0
2010-06-04,,,E,E,26.0,11.0
2010-06-05,W,26.0,,WSW,,13.0
2010-06-06,SSE,46.0,SSE,SSW,28.0,13.0
2010-06-07,,,ESE,N,13.0,9.0
2010-06-08,,,,WNW,,24.0
2010-06-09,WSW,48.0,,W,,20.0
2010-06-10,W,44.0,SW,,15.0,0.0
2010-06-11,SW,59.0,,SW,0.0,31.0
2010-06-12,WSW,43.0,E,E,6.0,2.0
2010-06-13,W,24.0,SW,W,9.0,13.0
2010-06-14,N,28.0,WNW,WNW,9.0,11.0
2010-06-15,NW,39.0,WNW,W,15.0,22.0
2010-06-16,N,59.0,WNW,,19.0,
2010-06-17,WSW,93.0,WNW,W,39.0,37.0
2010-06-18,WSW,57.0,W,WSW,22.0,17.0
2010-06-19,W,65.0,W,WSW,30.0,33.0
2010-06-20,SW,52.0,SW,SSW,30.0,15.0
2010-06-21,NW,20.0,NE,NW,11.0,13.0
2010-06-22,,,ENE,ENE,24.0,20.0
2010-06-23,E,56.0,,NE,,11.0
2010-06-24,NNE,44.0,NE,NNW,15.0,11.0
2010-06-25,NW,54.0,NW,NW,24.0,24.0
2010-06-26,WNW,57.0,WSW,SW,22.0,19.0
2010-06-27,SSE,30.0,SE,W,15.0,9.0
2010-06-28,,,W,W,17.0,17.0
2010-06-29,SW,46.0,,WSW,,11.0
2010-06-30,,,W,W,26.0,24.0
2010-07-01,W,39.0,,WSW,,19.0
2010-07-02,WNW,28.0,WSW,WNW,17.0,9.0
2010-07-03,,,WNW,SSW,17.0,17.0
2010-07-04,,,,,,
2010-07-05,NE,41.0,,NNW,,9.0
2010-07-06,NNE,33.0,,ESE,0.0,4.0
2010-07-07,,,ESE,ESE,7.0,4.0
2010-07-08,,,,E,,11.0
2010-07-09,ENE,41.0,,ENE,,13.0
