Date,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm
2009-02-22,NW,31.0,S,WNW,11.0,15.0
2009-02-23,NW,70.0,SE,NW,6.0,22.0
2009-02-24,WNW,46.0,SW,WNW,7.0,24.0
2009-02-25,WNW,43.0,,WSW,0.0,17.0
2009-02-26,ESE,26.0,ESE,S,15.0,2.0
2009-02-27,W,24.0,,S,0.0,6.0
2009-02-28,WSW,44.0,E,,6.0,
2009-03-01,W,30.0,W,WSW,4.0,13.0
2009-03-02,NNW,35.0,S,ENE,6.0,9.0
2009-03-03,WNW,52.0,NE,NNE,15.0,26.0
2009-03-04,WNW,57.0,W,WNW,26.0,33.0
2009-03-05,SW,50.0,WSW,W,19.0,33.0
2009-03-06,WSW,30.0,,WNW,0.0,13.0
2009-03-07,W,37.0,S,W,4.0,20.0
2009-03-08,SSE,24.0,E,SSE,7.0,11.0
2009-03-09,NNE,24.0,SSE,NE,6.0,17.0
2009-03-10,NE,50.0,ESE,E,2.0,4.0
2009-03-11,NE,44.0,NE,N,15.0,19.0
2009-03-12,W,37.0,ENE,S,11.0,9.0
2009-03-13,ENE,31.0,,S,0.0,13.0
2009-03-14,SW,69.0,E,N,9.0,22.0
2009-03-15,WNW,39.0,W,NW,11.0,17.0
2009-03-16,W,39.0,S,WNW,2.0,20.0
2009-03-17,WNW,35.0,SSE,WSW,9.0,17.0
2009-03-18,NW,52.0,SSE,NW,6.0,11.0
2009-03-19,WSW,24.0,S,SW,6.0,7.0
2009-03-20,SSE,22.0,NE,N,7.0,7.0
2009-03-21,NNW,28.0,,NNE,0.0,11.0
2009-03-22,NE,37.0,E,NNE,4.0,19.0
2009-03-23,NW,37.0,,WNW,0.0,24.0
2009-03-24,S,48.0,SSE,WNW,6.0,20.0
2009-03-25,ENE,30.0,SSE,SSE,11.0,9.0
2009-03-26,WSW,33.0,,WNW,0.0,20.0
2009-03-27,WNW,43.0,,W,0.0,11.0
2009-03-28,NNW,24.0,N,N,2.0,17.0
2009-03-29,S,22.0,,SE,0.0,6.0
2009-03-30,ENE,22.0,,SE,0.0,9.0
2009-03-31,WSW,26.0,S,SSW,2.0,13.0
2009-04-01,SE,22.0,,ENE,0.0,6.0
2009-04-02,NE,28.0,,ENE,0.0,11.0
2009-04-03,W,98.0,E,NNE,7.0,17.0
2009-04-04,W,43.0,,WSW,0.0,13.0
2009-04-05,WSW,31.0,E,NW,6.0,19.0
2009-04-06,W,35.0,SSE,WSW,13.0,19.0
2009-04-07,SE,28.0,S,S,7.0,7.0
2009-04-08,SSE,17.0,SSE,SSE,7.0,13.0
2009-04-09,ENE,22.0,ESE,S,9.0,13.0
2009-04-10,W,48.0,SE,NE,6.0,11.0
2009-04-11,W,46.0,S,E,6.0,11.0
2009-04-12,WSW,20.0,,SE,0.0,6.0
2009-04-13,NNE,19.0,ENE,SSW,4.0,7.0
2009-04-14,WNW,30.0,,W,0.0,15.0
2009-04-15,W,63.0,NW,W,26.0,31.0
2009-04-16,W,31.0,,WNW,0.0,13.0
2009-04-17,WNW,26.0,ENE,W,6.0,11.0
2009-04-18,W,24.0,SSE,W,2.0,17.0
2009-04-19,SE,31.0,SE,SE,13.0,15.0
2009-04-20,SSE,28.0,SE,SE,2.0,7.0
2009-04-21,ESE,17.0,ENE,SSE,6.0,7.0
2009-04-22,ESE,17.0,,SW,0.0,7.0
2009-04-23,NE,33.0,,NE,0.0,20.0
2009-04-24,WNW,39.0,ESE,NNE,7.0,4.0
2009-04-25,W,70.0,WNW,NNW,19.0,15.0
2009-04-26,NNW,63.0,NW,WNW,26.0,31.0
2009-04-27,NW,26.0,N,NNW,9.0,13.0
2009-04-28,WNW,35.0,W,W,15.0,20.0
2009-04-29,SSE,19.0,SE,SSE,9.0,7.0
2009-04-30,SW,19.0,,SW,0.0,7.0
2009-05-01,SW,19.0,,WSW,0.0,7.0
2009-05-02,SW,22.0,ENE,W,7.0,6.0
2009-05-03,S,15.0,N,SSE,4.0,7.0
2009-05-04,W,19.0,ENE,WSW,6.0,13.0
2009-05-05,ESE,15.0,,SE,0.0,7.0
2009-05-06,SW,20.0,ENE,WNW,6.0,7.0
2009-05-07,SW,20.0,SE,WNW,6.0,11.0
2009-05-08,W,15.0,,W,0.0,9.0
2009-05-09,W,17.0,,WSW,0.0,7.0
2009-05-10,SE,17.0,,SE,0.0,7.0
2009-05-11,ESE,15.0,NNW,S,6.0,7.0
2009-05-12,W,26.0,ENE,WNW,4.0,17.0
2009-05-13,WNW,28.0,SE,W,4.0,17.0
2009-05-14,WNW,35.0,WNW,WNW,17.0,19.0
2009-05-15,WNW,54.0,NW,NW,13.0,19.0
2009-05-16,W,52.0,W,WSW,22.0,24.0
2009-05-17,W,20.0,E,E,6.0,9.0
2009-05-18,E,13.0,,ENE,0.0,4.0
2009-05-19,SSE,19.0,,SSE,0.0,11.0
2009-05-20,E,13.0,SSE,ENE,2.0,9.0
2009-05-21,SE,20.0,,SE,0.0,7.0
2009-05-22,SE,24.0,S,SE,4.0,19.0
2009-05-23,E,30.0,NE,SE,6.0,9.0
2009-05-24,SE,20.0,,SE,0.0,11.0
2009-05-25,NE,31.0,SE,NE,9.0,22.0
2009-05-26,E,19.0,E,SSE,2.0,6.0
2009-05-27,W,20.0,,WSW,0.0,11.0
2009-05-28,SSE,13.0,,S,0.0,2.0
2009-05-29,ESE,33.0,,SE,0.0,19.0
2009-05-30,SE,26.0,,SE,0.0,15.0
2009-05-31,NW,44.0,,SE,0.0,9.0
2009-06-01,SE,13.0,,,0.0,0.0
2009-06-02,SE,13.0,,ESE,0.0,7.0
2009-06-03,SE,13.0,ENE,SE,6.0,9.0
2009-06-04,ENE,13.0,NW,E,2.0,4.0
2009-06-05,W,20.0,NNE,W,4.0,11.0
2009-06-06,ESE,11.0,E,,4.0,0.0
2009-06-07,NNW,30.0,NNW,NNW,6.0,17.0
2009-06-08,WNW,33.0,WNW,WNW,9.0,26.0
2009-06-09,W,43.0,NNW,WNW,13.0,13.0
2009-06-10,WNW,37.0,W,WSW,15.0,22.0
2009-06-11,SE,13.0,,ESE,0.0,6.0
2009-06-12,ESE,15.0,E,SSE,6.0,6.0
2009-06-13,ENE,28.0,E,NE,4.0,15.0
2009-06-14,NNE,24.0,,NE,0.0,11.0
2009-06-15,ESE,13.0,NNE,,2.0,0.0
2009-06-16,SE,17.0,,ESE,0.0,6.0
2009-06-17,WSW,13.0,,W,0.0,2.0
2009-06-18,N,11.0,N,,6.0,0.0
2009-06-19,ESE,13.0,NE,SE,6.0,6.0
2009-06-20,NNE,28.0,NE,NE,4.0,17.0
2009-06-21,ENE,46.0,NW,ENE,4.0,20.0
2009-06-22,SE,19.0,SE,ENE,4.0,6.0
2009-06-23,W,35.0,ENE,SSE,11.0,7.0
2009-06-24,ESE,41.0,ESE,SE,7.0,9.0
2009-06-25,NNW,24.0,ESE,N,2.0,13.0
2009-06-26,SE,46.0,ESE,ESE,7.0,9.0
2009-06-27,SSE,22.0,SE,SE,7.0,6.0
2009-06-28,W,22.0,WSW,NNW,9.0,11.0
2009-06-29,NE,26.0,NE,NNE,9.0,15.0
2009-06-30,NW,72.0,NE,NE,11.0,19.0
2009-07-01,NW,52.0,N,NW,20.0,22.0
2009-07-02,WNW,54.0,NW,WNW,19.0,19.0
2009-07-03,W,61.0,W,WSW,17.0,22.0
2009-07-04,WNW,39.0,WNW,WNW,15.0,24.0
2009-07-05,W,31.0,W,W,9.0,15.0
2009-07-06,ENE,19.0,NNE,WSW,7.0,7.0
2009-07-07,E,19.0,,ENE,0.0,7.0
2009-07-08,E,17.0,,ESE,0.0,7.0
2009-07-09,ESE,13.0,,SE,0.0,7.0
2009-07-10,E,13.0,,SSE,0.0,9.0
2009-07-11,NE,24.0,,NE,0.0,13.0
2009-07-12,NNW,33.0,SSE,NNW,7.0,19.0
2009-07-13,WNW,41.0,N,NNW,13.0,11.0
2009-07-14,W,30.0,N,SSW,9.0,9.0
2009-07-15,WSW,22.0,ENE,,4.0,0.0
2009-07-16,WNW,24.0,,WSW,0.0,9.0
2009-07-17,N,17.0,NNE,SW,4.0,6.0
2009-07-18,N,20.0,,N,0.0,11.0
2009-07-19,NNE,24.0,ESE,NE,7.0,11.0
2009-07-20,NW,39.0,,N,0.0,19.0
2009-07-21,N,43.0,ENE,ENE,4.0,17.0
2009-07-22,W,44.0,ENE,NNW,7.0,20.0
2009-07-23,WNW,26.0,W,W,13.0,17.0
2009-07-24,NW,22.0,,NNW,0.0,15.0
2009-07-25,NE,20.0,,NE,0.0,9.0
2009-07-26,SSE,13.0,,E,0.0,2.0
2009-07-27,N,20.0,ENE,NNW,6.0,9.0
2009-07-28,WNW,31.0,NW,WNW,11.0,11.0
2009-07-29,WNW,24.0,NW,WSW,11.0,9.0
2009-07-30,NNW,22.0,,WNW,0.0,9.0
2009-07-31,W,35.0,W,WSW,19.0,22.0
2009-08-01,W,30.0,,WNW,0.0,15.0
2009-08-02,NNW,30.0,SW,NNW,2.0,17.0
2009-08-03,NNW,37.0,W,WNW,20.0,15.0
2009-08-04,SSE,17.0,,ENE,0.0,4.0
2009-08-05,NNE,19.0,ENE,S,7.0,7.0
2009-08-06,N,35.0,,NE,0.0,19.0
2009-08-07,WNW,57.0,WNW,WSW,35.0,33.0
2009-08-08,WNW,24.0,E,WSW,6.0,6.0
2009-08-09,ESE,15.0,S,E,2.0,7.0
2009-08-10,SE,20.0,SSE,SE,4.0,11.0
2009-08-11,NNE,43.0,E,NNW,19.0,22.0
2009-08-12,W,24.0,SSE,NW,6.0,13.0
2009-08-13,NW,22.0,NW,N,6.0,13.0
2009-08-14,WSW,22.0,,WNW,0.0,13.0
2009-08-15,NNE,24.0,SE,NE,7.0,13.0
2009-08-16,W,39.0,NE,ENE,11.0,11.0
2009-08-17,WNW,37.0,W,WNW,20.0,19.0
2009-08-18,WNW,15.0,,S,0.0,6.0
2009-08-19,E,17.0,NE,S,7.0,7.0
2009-08-20,N,22.0,ESE,N,6.0,13.0
2009-08-21,WNW,59.0,NNE,WSW,26.0,30.0
2009-08-22,NE,26.0,SE,NNE,9.0,13.0
2009-08-23,NNE,26.0,ENE,NNE,7.0,11.0
2009-08-24,WNW,63.0,NNW,NW,26.0,22.0
2009-08-25,W,85.0,W,NW,15.0,20.0
2009-08-26,NW,43.0,NNW,NW,13.0,30.0
2009-08-27,N,30.0,ENE,N,11.0,19.0
2009-08-28,NNW,24.0,ESE,E,7.0,11.0
2009-08-29,W,59.0,NE,W,20.0,19.0
2009-08-30,WNW,56.0,W,W,26.0,20.0
2009-08-31,NW,39.0,NW,NW,19.0,22.0
2009-09-01,WNW,24.0,WNW,W,7.0,15.0
2009-09-02,ESE,24.0,ESE,E,9.0,9.0
2009-09-03,NE,43.0,SE,NE,4.0,24.0
2009-09-04,NW,35.0,ESE,WNW,6.0,13.0
2009-09-05,WNW,30.0,ESE,NW,4.0,11.0
2009-09-06,NE,37.0,SE,NE,9.0,20.0
2009-09-07,W,41.0,ENE,W,9.0,30.0
2009-09-08,W,46.0,W,WSW,7.0,30.0
2009-09-09,W,35.0,W,WNW,17.0,22.0
2009-09-10,,,E,WNW,6.0,13.0
2009-09-11,N,31.0,SE,NNE,7.0,19.0
2009-09-12,NE,39.0,SE,NE,6.0,22.0
2009-09-13,NNE,35.0,E,WNW,9.0,11.0
2009-09-14,SW,24.0,NE,NNW,2.0,6.0
2009-09-15,S,20.0,ESE,S,6.0,7.0
2009-09-16,E,17.0,E,ESE,7.0,9.0
2009-09-17,WNW,24.0,E,NW,6.0,2.0
2009-09-18,WNW,46.0,,,0.0,0.0
2009-09-19,NNW,22.0,NE,WNW,6.0,11.0
2009-09-20,W,33.0,,W,0.0,20.0
2009-09-21,NE,43.0,ESE,ENE,9.0,15.0
2009-09-22,NNE,50.0,NNW,N,17.0,13.0
2009-09-23,W,56.0,W,WSW,26.0,30.0
2009-09-24,NW,41.0,WNW,NW,9.0,24.0
2009-09-25,NNW,44.0,NNE,N,22.0,13.0
2009-09-26,WNW,56.0,WNW,W,37.0,24.0
2009-09-27,W,61.0,WNW,W,35.0,37.0
2009-09-28,W,43.0,W,W,17.0,24.0
2009-09-29,NW,19.0,E,WNW,6.0,11.0
2009-09-30,NNW,35.0,E,NNE,7.0,17.0
2009-10-01,SSW,28.0,N,S,6.0,9.0
2009-10-02,SE,30.0,S,SSW,4.0,11.0
2009-10-03,SSE,31.0,ESE,ESE,17.0,11.0
2009-10-04,NNE,20.0,,SE,0.0,9.0
2009-10-05,W,35.0,,SW,0.0,20.0
2009-10-06,SE,37.0,ENE,SSE,6.0,15.0
2009-10-07,S,35.0,,SSW,0.0,15.0
2009-10-08,ESE,39.0,E,SE,6.0,13.0
2009-10-09,SSE,33.0,ESE,S,11.0,9.0
2009-10-10,SE,22.0,SE,S,17.0,9.0
2009-10-11,W,48.0,SE,NNE,7.0,17.0
2009-10-12,W,59.0,SSE,NE,9.0,20.0
2009-10-13,N,50.0,N,NW,17.0,30.0
2009-10-14,W,65.0,WNW,W,26.0,30.0
2009-10-15,WNW,50.0,NW,WSW,15.0,22.0
2009-10-16,W,39.0,W,WNW,15.0,19.0
2009-10-17,WSW,28.0,SE,W,6.0,13.0
2009-10-18,NW,24.0,SSW,ESE,6.0,9.0
2009-10-19,NE,19.0,WSW,NW,4.0,6.0
2009-10-20,NNW,30.0,SE,S,7.0,17.0
2009-10-21,SSE,20.0,ESE,SSE,7.0,15.0
2009-10-22,WSW,24.0,SE,SSE,9.0,13.0
2009-10-23,WNW,35.0,ENE,SW,2.0,13.0
2009-10-24,WSW,30.0,E,W,9.0,13.0
2009-10-25,SE,63.0,WSW,WSW,2.0,13.0
2009-10-26,SE,35.0,SE,SSE,20.0,15.0
2009-10-27,ENE,26.0,S,NNE,7.0,9.0
2009-10-28,W,19.0,SE,SE,4.0,9.0
2009-10-29,NNW,31.0,SE,N,9.0,20.0
2009-10-30,WSW,22.0,SE,S,11.0,11.0
2009-10-31,SSE,20.0,E,SE,11.0,11.0
2009-11-01,WNW,33.0,SE,SE,9.0,17.0
2009-11-02,S,20.0,SE,SE,9.0,9.0
2009-11-03,W,46.0,W,W,24.0,20.0
2009-11-04,WNW,39.0,WSW,WNW,7.0,19.0
2009-11-05,NE,44.0,SE,SE,7.0,26.0
2009-11-06,SSE,28.0,SE,S,11.0,15.0
2009-11-07,S,22.0,SE,S,6.0,15.0
2009-11-08,SSE,28.0,SE,E,4.0,9.0
2009-11-09,WSW,37.0,ESE,SSE,7.0,13.0
2009-11-10,SW,33.0,SE,SW,7.0,11.0
2009-11-11,ESE,26.0,SSE,SE,4.0,13.0
2009-11-12,WSW,43.0,E,SW,2.0,28.0
2009-11-13,SE,31.0,SE,SSE,19.0,17.0
2009-11-14,W,46.0,SSE,SSW,13.0,11.0
2009-11-15,W,35.0,ENE,W,6.0,22.0
2009-11-16,W,54.0,SSE,S,4.0,13.0
2009-11-17,SSE,30.0,SSE,SSE,19.0,9.0
2009-11-18,N,24.0,S,W,9.0,9.0
2009-11-19,NW,37.0,NNE,WNW,17.0,22.0
2009-11-20,NW,78.0,SSE,WNW,4.0,13.0
2009-11-21,NE,37.0,NE,SSE,9.0,9.0
2009-11-22,NNW,61.0,,W,0.0,46.0
2009-11-23,W,24.0,WSW,S,7.0,9.0
2009-11-24,WNW,30.0,SSE,S,7.0,7.0
2009-11-25,SE,24.0,S,S,4.0,7.0
2009-11-26,N,78.0,SE,WNW,13.0,39.0
2009-11-27,N,24.0,NE,,11.0,0.0
2009-11-28,W,52.0,WNW,NW,24.0,24.0
2009-11-29,WNW,46.0,WSW,WNW,6.0,19.0
2009-11-30,SE,50.0,SSE,SE,9.0,24.0
2009-12-01,E,37.0,SE,SE,24.0,22.0
2009-12-02,WNW,39.0,SSE,WSW,7.0,9.0
2009-12-03,W,50.0,S,NNW,6.0,17.0
2009-12-04,WSW,44.0,SW,SW,11.0,20.0
2009-12-05,W,37.0,SE,WSW,2.0,24.0
2009-12-06,W,28.0,NE,W,4.0,13.0
2009-12-07,W,39.0,ENE,NW,6.0,28.0
2009-12-08,SW,54.0,WSW,SW,13.0,28.0
2009-12-09,WNW,30.0,SSW,NW,6.0,15.0
2009-12-10,W,52.0,SE,W,6.0,19.0
2009-12-11,SW,41.0,WSW,SW,19.0,20.0
2009-12-12,WSW,39.0,ENE,SW,4.0,15.0
2009-12-13,SW,43.0,SSE,WSW,2.0,24.0
2009-12-14,SSE,28.0,SSE,SSE,13.0,15.0
2009-12-15,SSW,28.0,SE,S,7.0,19.0
2009-12-16,NNW,39.0,SSE,NNE,9.0,20.0
2009-12-17,NW,107.0,S,WNW,9.0,50.0
2009-12-18,W,41.0,NW,W,11.0,17.0
2009-12-19,WSW,37.0,SSE,WSW,2.0,20.0
2009-12-20,NNW,31.0,SSE,ESE,7.0,7.0
2009-12-21,NW,39.0,ESE,NW,6.0,22.0
2009-12-22,WSW,39.0,ENE,SW,11.0,19.0
2009-12-23,E,37.0,SE,N,11.0,11.0
2009-12-24,NNE,63.0,N,NNW,31.0,20.0
2009-12-25,SE,31.0,,NNE,0.0,6.0
2009-12-26,N,33.0,SSE,NW,17.0,7.0
2009-12-27,ENE,24.0,S,NE,11.0,15.0
2009-12-28,SE,33.0,SW,WSW,6.0,11.0
2009-12-29,SSE,31.0,ENE,NE,4.0,9.0
2009-12-30,N,33.0,S,NE,4.0,15.0
2009-12-31,N,44.0,ENE,NE,15.0,20.0
2010-01-01,NNE,39.0,NW,WNW,9.0,9.0
2010-01-02,W,56.0,S,W,6.0,28.0
2010-01-03,W,30.0,SSW,SW,9.0,19.0
2010-01-04,SW,30.0,ENE,NNW,11.0,9.0
2010-01-05,W,46.0,E,NW,4.0,17.0
2010-01-06,WNW,41.0,ENE,W,2.0,26.0
2010-01-07,SSE,28.0,NE,,9.0,
2010-01-08,N,30.0,SE,WNW,6.0,13.0
2010-01-09,W,41.0,ESE,W,7.0,22.0
2010-01-10,WSW,41.0,E,SW,9.0,15.0
2010-01-11,NE,30.0,SE,NNW,11.0,9.0
2010-01-12,NNW,74.0,S,NNW,7.0,33.0
2010-01-13,SW,44.0,WSW,WNW,13.0,11.0
2010-01-14,SSW,35.0,SSE,SSE,15.0,19.0
2010-01-15,NNW,33.0,SE,NE,11.0,13.0
2010-01-16,W,46.0,N,W,22.0,30.0
2010-01-17,WNW,57.0,W,W,20.0,35.0
2010-01-18,SW,52.0,W,WSW,22.0,30.0
2010-01-19,W,50.0,W,WSW,6.0,30.0
2010-01-20,W,48.0,SSE,WNW,2.0,19.0
2010-01-21,W,56.0,SE,WNW,2.0,22.0
2010-01-22,NNW,69.0,SE,NNW,7.0,31.0
2010-01-23,WSW,43.0,WNW,W,20.0,19.0
2010-01-24,SSW,28.0,SSE,WNW,6.0,15.0
2010-01-25,WNW,35.0,E,WSW,6.0,17.0
2010-01-26,WSW,39.0,,WSW,0.0,17.0
2010-01-27,W,43.0,S,WSW,7.0,15.0
2010-01-28,NW,35.0,SE,WNW,2.0,22.0
2010-01-29,SSE,35.0,SE,NNE,2.0,7.0
2010-01-30,NE,46.0,SSE,NW,15.0,9.0
2010-01-31,NE,44.0,ENE,E,22.0,15.0
2010-02-01,E,67.0,S,SSE,4.0,15.0
2010-02-02,ENE,39.0,SSE,NE,7.0,9.0
2010-02-03,E,57.0,SSE,ESE,15.0,17.0
2010-02-04,NNW,44.0,ENE,,19.0,
2010-02-05,SE,33.0,S,SSW,9.0,13.0
2010-02-06,SE,43.0,SE,SE,20.0,22.0
2010-02-07,SE,37.0,SE,E,19.0,6.0
2010-02-08,NNW,37.0,ESE,ESE,7.0,11.0
2010-02-09,,,ENE,SW,6.0,11.0
2010-02-10,SSW,46.0,,S,,15.0
2010-02-11,,,SSE,E,9.0,7.0
2010-02-12,SW,24.0,,NNW,,11.0
2010-02-13,NE,24.0,E,NE,9.0,11.0
2010-02-14,SE,41.0,SSE,SE,7.0,20.0
2010-02-15,ESE,52.0,SSW,SE,7.0,28.0
2010-02-16,SE,31.0,SSE,E,19.0,13.0
2010-02-17,,,SE,SSW,6.0,11.0
2010-02-18,ESE,31.0,SSE,SSW,7.0,7.0
2010-02-19,NNE,26.0,E,WNW,9.0,9.0
2010-02-20,NW,57.0,SE,N,7.0,19.0
2010-02-21,SSW,59.0,SE,SE,6.0,24.0
2010-02-22,E,46.0,ENE,NW,4.0,9.0
2010-02-23,W,31.0,W,SSE,15.0,11.0
2010-02-24,SE,24.0,SE,SE,9.0,11.0
2010-02-25,NNW,22.0,ESE,ESE,2.0,7.0
2010-02-26,,,NE,E,13.0,9.0
2010-02-27,NE,26.0,SE,E,9.0,13.0
2010-02-28,W,39.0,,W,0.0,20.0
2010-03-01,,,SE,SSE,19.0,20.0
2010-03-02,SSE,28.0,SE,ESE,9.0,15.0
2010-03-03,ENE,19.0,,ENE,0.0,4.0
2010-03-04,,,SE,S,7.0,11.0
2010-03-05,NE,37.0,NE,NE,24.0,17.0
2010-03-06,WSW,39.0,W,N,9.0,7.0
2010-03-07,SE,39.0,NW,E,15.0,13.0
2010-03-08,NW,56.0,N,NNW,11.0,37.0
2010-03-09,NW,46.0,WNW,WNW,20.0,17.0
2010-03-10,,,SSE,SSE,9.0,11.0
2010-03-11,SSE,28.0,SE,SE,13.0,11.0
2010-03-12,NNE,20.0,S,W,4.0,4.0
2010-03-13,SE,24.0,,E,0.0,9.0
2010-03-14,SE,24.0,SSE,SSE,6.0,7.0
2010-03-15,E,22.0,,SSW,0.0,11.0
2010-03-16,ENE,46.0,,SSW,0.0,4.0
2010-03-17,SSW,19.0,N,W,2.0,4.0
2010-03-18,SSE,48.0,SE,W,2.0,9.0
2010-03-19,W,33.0,SSE,WNW,4.0,15.0
2010-03-20,W,35.0,SSE,SW,6.0,19.0
2010-03-21,W,44.0,,WSW,0.0,24.0
2010-03-22,WNW,30.0,SSE,WNW,6.0,13.0
2010-03-23,WNW,31.0,S,WNW,6.0,19.0
2010-03-24,S,22.0,,W,0.0,6.0
2010-03-25,NNW,24.0,E,NNW,4.0,6.0
2010-03-26,WNW,24.0,,WNW,0.0,11.0
2010-03-27,E,20.0,,S,0.0,9.0
2010-03-28,W,39.0,ENE,N,4.0,13.0
2010-03-29,WNW,26.0,W,WNW,7.0,20.0
2010-03-30,SSW,28.0,,WSW,0.0,11.0
2010-03-31,SSE,28.0,SSE,NE,9.0,9.0
2010-04-01,WNW,26.0,ESE,NW,2.0,9.0
2010-04-02,SE,20.0,,S,0.0,6.0
2010-04-03,NE,26.0,,NE,0.0,11.0
2010-04-04,SE,20.0,SE,N,13.0,7.0
2010-04-05,SE,17.0,SSE,ENE,2.0,9.0
2010-04-06,NE,33.0,,ENE,0.0,20.0
2010-04-07,N,30.0,NNE,WNW,17.0,9.0
2010-04-08,NW,46.0,WNW,WSW,13.0,20.0
2010-04-09,E,22.0,SE,SSE,4.0,7.0
2010-04-10,WNW,22.0,NE,NE,6.0,11.0
